MJD,BJD,FLUX2,CADENCENO,POS_CORR1,FLUX1,STARPOS,FLUX4,FLUX5,FLUX3,SAP_FLUX_ERR,BACKGROUND,TIME,SAP_QUALITY,POS_CORR2,SAP_FLUX
57586.58154242,57586.57991579315,2001.9997672165528,129451,0.18579190969467163,1793.1281589859946,1097.1671054892815,2182.2081254207505,2196.5296892819024,2145.4408925760567,2196.5296892819024,18.889644622802734,57586.57991579315,0,-0.032955724745988846,2196.5296892819024
57586.60197602,57586.60034748877,2001.1124052467312,129452,0.2208588719367981,1797.4289123710546,1097.1372159764624,2179.370922166296,2193.5708719377812,2142.9425249590454,2193.5708719377812,18.890668869018555,57586.60034748877,0,-0.0329904668033123,2193.5708719377812
57586.62240962,57586.62077918458,2006.8137315464846,129453,0.24841490387916565,1806.3338516421873,1097.1154256753728,2184.7930631701615,2199.1488771906907,2148.117113806744,2199.1488771906907,18.89168357849121,57586.62077918458,0,-0.03359080106019974,2199.1488771906907
57586.64284322,57586.64121088058,1996.1587660968398,129454,0.2766236960887909,1803.5461312884458,1097.0837971919989,2171.28405561163,2185.8098190129003,2134.772525341185,2185.8098190129003,18.892688751220703,57586.64121088058,0,-0.03395316004753113,2185.8098190129003
57586.66327682,57586.66164257677,2002.5908515715296,129455,0.30227014422416687,1815.4424959664184,1097.0624354389236,2175.5026454167687,2190.0333774067253,2139.3214283306675,2190.0333774067253,18.89368438720703,57586.66164257677,0,-0.03474825993180275,2190.0333774067253
57586.68371042,57586.68207427316,2004.861241833996,129456,0.32384639978408813,1822.6110529796997,1097.0380729881067,2176.79216254706,2191.337618812689,2140.4810096833276,2191.337618812689,18.894668579101562,57586.68207427316,0,-0.0344918891787529,2191.337618812689
57586.70414412,57586.70250606971,2007.4237518119373,129457,0.3420805037021637,1830.0117144325322,1097.0208739330492,2176.9761424146845,2191.47990081816,2141.070115371991,2191.47990081816,18.895645141601562,57586.70250606971,0,-0.03491940349340439,2191.47990081816
57586.72457762,57586.72293766648,2009.5604538103694,129458,0.36317139863967896,1836.8027840843156,1096.9933494309907,2180.2740869093222,2195.2542273956406,2143.463063488583,2195.2542273956406,18.8966121673584,57586.72293766648,0,-0.035365305840969086,2195.2542273956406
57586.74501122,57586.743369363445,2014.1669871439267,129459,0.38088881969451904,1847.3001859113278,1096.9904909141014,2178.2785261642507,2192.0343011559744,2143.510552623725,2192.0343011559744,18.89756965637207,57586.743369363445,0,-0.033878251910209656,2192.0343011559744
57586.76544492,57586.763801160574,2014.6600238488104,129460,0.3951182961463928,1851.2180667050532,1096.9759722744286,2178.0250542464937,2192.2189454591626,2142.983632086324,2192.2189454591626,18.89851951599121,57586.763801160574,0,-0.03439011797308922,2192.2189454591626
57586.78587842,57586.78423275792,2018.6018316248667,129461,0.409822016954422,1859.653102361247,1096.964113763824,2179.823793646617,2193.7221390047057,2145.133799180969,2193.7221390047057,18.899459838867188,57586.78423275792,0,-0.034037671983242035,2193.7221390047057
57586.80631212,57586.80466455544,2021.0930605831018,129462,0.4272926449775696,1866.0870799197419,1096.953510564796,2181.2345882665304,2195.4481926881717,2146.4670161849617,2195.4481926881717,18.900390625,57586.80466455544,0,-0.03180420398712158,2195.4481926881717
57586.82674572,57586.82509625315,2023.5360751402222,129463,0.44619688391685486,1874.6027181470727,1096.9351695719804,2179.0997784519714,2192.8735472933026,2145.2193774368748,2192.8735472933026,18.90131378173828,57586.82509625315,0,-0.030556654557585716,2192.8735472933026
57586.84717922,57586.845527851074,2026.1056840636984,129464,0.47383004426956177,1876.7229958332236,1096.9142170475548,2183.5227391728477,2197.7306082294017,2148.943072072635,2197.7306082294017,18.90222930908203,57586.845527851074,0,-0.02996133640408516,2197.7306082294017
57586.86761292,57586.86595964917,2024.826064971437,129465,0.4987562596797943,1873.9366441431052,1096.8884692923061,2182.6031002685722,2197.032610624559,2147.8534094191637,2197.032610624559,18.903135299682617,57586.86595964917,0,-0.0303476732224226,2197.032610624559
57586.88804652,57586.88639134746,2021.2255772833341,129466,0.5238092541694641,1868.875951208086,1096.8608546351793,2179.7197539236604,2193.9626933814857,2144.707326030597,2193.9626933814857,18.904033660888672,57586.88639134746,0,-0.029871700331568718,2193.9626933814857
57586.90848002,57586.90682294596,2025.5004946958104,129467,0.5486884117126465,1872.703781632322,1096.8390856016963,2182.3792481277524,2196.419346393344,2147.928736410252,2196.419346393344,18.904924392700195,57586.90682294596,0,-0.029878180474042892,2196.419346393344
57586.92891372,57586.92725474464,2024.9817721153545,129468,0.5756387114524841,1871.8686310569578,1096.8219273021757,2180.144445397599,2193.9728838607944,2146.2332929322174,2193.9728838607944,18.905807495117188,57586.92725474464,0,-0.028765616938471794,2193.9728838607944
57586.94934732,57586.947686443506,2027.6999129344945,129469,0.6089796423912048,1872.5446185482283,1096.7942000385078,2184.055585024245,2198.448233395714,2149.484310313166,2198.448233395714,18.90668296813965,57586.947686443506,0,-0.026569539681077003,2198.448233395714
57586.96978082,57586.96811804258,2030.2467988544188,129470,0.638861894607544,1873.9470811224955,1096.771754696533,2185.005364903658,2198.6444048860244,2151.2569269494966,2198.6444048860244,18.907550811767578,57586.96811804258,0,-0.02497478760778904,2198.6444048860244
57586.99021452,57586.98854984184,2027.6119073674217,129471,0.6710628867149353,1869.0088644692298,1096.7367781082128,2183.4811448019336,2197.7034454893237,2148.8462476139175,2197.7034454893237,18.908411026000977,57586.98854984184,0,-0.023681752383708954,2197.7034454893237
57587.01064802,57587.00898144129,2030.4082594097692,129472,0.702419638633728,1871.0759849382116,1096.7111586771784,2184.1616115824036,2197.996412249906,2150.1574378203895,2197.996412249906,18.909265518188477,57587.00898144129,0,-0.021376706659793854,2197.996412249906
57587.03108162,57587.02941314095,2031.8214633334237,129473,0.7376412153244019,1871.0664150141392,1096.6854084043641,2184.1850762247955,2198.0279089723335,2150.4949927945154,2198.0279089723335,18.910112380981445,57587.02941314095,0,-0.018902737647294998,2198.0279089723335
57587.05151532,57587.04984494078,1996.6714911154077,129474,0.3164648711681366,1809.9643040966237,1097.04081811093,2171.78792006627,2186.4695416988725,2135.1429414511013,2186.4695416988725,18.910953521728516,57587.04984494078,1048576,-0.03277042135596275,2186.4695416988725
57587.07194892,57587.070276640814,2000.8663863184393,129475,0.3093082904815674,1815.4654957448895,1097.054056679527,2173.528355907669,2187.9731682735155,2137.266493976682,2187.9731682735155,18.911787033081055,57587.070276640814,0,-0.03339403495192528,2187.9731682735155
57587.09238242,57587.090708241056,2005.3615443580102,129476,0.3436214327812195,1828.285833203301,1097.0150536512347,2175.482069618034,2190.0351701359596,2139.2005824637517,2190.0351701359596,18.912612915039062,57587.090708241056,0,-0.033589161932468414,2190.0351701359596
57587.11281612,57587.111140041474,2010.4917479357023,129477,0.36934006214141846,1840.7365939910833,1096.9992928137005,2177.0601313470875,2191.3293769641195,2141.542341477346,2191.3293769641195,18.913434982299805,57587.111140041474,0,-0.033283550292253494,2191.3293769641195
57587.13324972,57587.13157174209,2016.4882550199377,129478,0.38899609446525574,1851.1411211667926,1096.9818506689264,2181.810908888916,2196.16601948764,2146.278599760299,2196.16601948764,18.914249420166016,57587.13157174209,0,-0.03254175931215286,2196.16601948764
57587.15368322,57587.15200334292,2020.6684289513792,129479,0.41206857562065125,1862.5382593324848,1096.9589268532256,2181.551352936185,2195.605776479497,2146.792545544735,2195.605776479497,18.91506004333496,57587.15200334292,0,-0.031842391937971115,2195.605776479497
57587.17411692,57587.17243514392,2031.2222285015996,129480,0.4342633783817291,1877.4688347885794,1096.9515736230826,2191.9504606709957,2206.2570382472154,2156.866427007998,2206.2570382472154,18.915863037109375,57587.17243514392,0,-0.03130714222788811,2206.2570382472154
57587.19455052,57587.19286684512,2027.7993321053004,129481,0.4599582254886627,1878.222357907575,1096.9177032370978,2185.914769724855,2200.2004718151975,2151.087875694902,2200.2004718151975,18.916662216186523,57587.19286684512,0,-0.03020421974360943,2200.2004718151975
57587.21498412,57587.21329854653,2026.0185672130754,129482,0.482656329870224,1875.524993415586,1096.9007240354288,2183.979596929885,2197.932359071462,2149.3216414536237,2197.932359071462,18.917455673217773,57587.21329854653,0,-0.030768776312470436,2197.932359071462
57587.23541772,57587.233730248125,2026.0794147618542,129483,0.5104044079780579,1875.0012027711796,1096.8770676994063,2183.4564889006306,2197.3347529085167,2149.0036016249824,2197.3347529085167,18.918243408203125,57587.233730248125,0,-0.029379427433013916,2197.3347529085167
57587.25585132,57587.25416194992,2026.0805293401927,129484,0.5357341766357422,1873.8353508446266,1096.8517343979668,2183.6448518584803,2197.715498635712,2148.9921218230247,2197.715498635712,18.91902732849121,57587.25416194992,0,-0.02851007878780365,2197.715498635712
57587.27628502,57587.2745937519,2028.621376291663,129485,0.5606056451797485,1875.2670604744148,1096.8333786339842,2185.6111542629337,2199.744013107469,2151.0564111721687,2199.744013107469,18.9198055267334,57587.2745937519,0,-0.02802305854856968,2199.744013107469
57587.29671852,57587.2950253541,2027.2830942995074,129486,0.588938295841217,1873.082233537004,1096.8087350516505,2183.0508400385024,2196.9105203331437,2148.8800561537205,2196.9105203331437,18.92057991027832,57587.2950253541,0,-0.026368776336312294,2196.9105203331437
57587.31715212,57587.31545705648,2027.0808639084007,129487,0.61653733253479,1870.7217761637532,1096.7821245595019,2183.093627994387,2197.01412973124,2148.8729685801304,2197.01412973124,18.921350479125977,57587.31545705648,0,-0.025561310350894928,2197.01412973124
57587.33758582,57587.33588885905,2028.0714538898558,129488,0.6383663415908813,1872.1031231236177,1096.7666952593715,2183.239110956153,2197.1667817202024,2148.9829944159574,2197.1667817202024,18.922117233276367,57587.33588885905,0,-0.024967918172478676,2197.1667817202024
57587.35801932,57587.35632046184,2028.4240541889621,129489,0.658758282661438,1871.2501504095894,1096.7492850845524,2183.2155193775648,2197.222565078803,2149.1207276394503,2197.222565078803,18.922880172729492,57587.35632046184,0,-0.024029023945331573,2197.222565078803
57587.37845292,57587.37675216481,2026.1700055387423,129490,0.6727262139320374,1868.5097289142882,1096.736766188927,2180.49423705352,2194.4009307290644,2146.4680002465198,2194.4009307290644,18.92363929748535,57587.37675216481,0,-0.023128164932131767,2194.4009307290644
57587.39888662,57587.39718396798,2026.170591716094,129491,0.6894963979721069,1868.0395901689392,1096.7233920425558,2180.370226695849,2194.7425326487696,2146.008072752037,2194.7425326487696,18.924394607543945,57587.39718396798,0,-0.02189931832253933,2194.7425326487696
57587.419320119996,57587.41761557135,2028.8315810673998,129492,0.7102453708648682,1869.5849307244366,1096.7061094875985,2182.2261523154984,2196.233011279386,2148.2384062739,2196.233011279386,18.925148010253906,57587.41761557135,0,-0.019283078610897064,2196.233011279386
57587.43975372,57587.438047274925,2028.436554194039,129493,0.7433758974075317,1866.7273342975259,1096.6760859028168,2182.064231041511,2196.1918373508383,2147.8104536297556,2196.1918373508383,18.9258975982666,57587.438047274925,0,-0.017958302050828934,2196.1918373508383
57587.46018742,57587.45847907868,2032.6682903782357,129494,0.7712764143943787,1868.6389893007026,1096.6527686517725,2185.9737228503027,2200.058950586666,2151.9226911411915,2200.058950586666,18.92664337158203,57587.45847907868,0,-0.016257867217063904,2200.058950586666
57587.48062092,57587.478910682665,2035.7357914769564,129495,0.799727737903595,1868.3347813770129,1096.6203011926398,2189.037077591215,2203.3547327037,2154.984593742437,2203.3547327037,18.92738914489746,57587.478910682665,0,-0.015298950485885143,2203.3547327037
57587.50105452,57587.49934238682,2035.4183165141467,129496,0.8299713730812073,1864.7403964213477,1096.5954348697376,2189.923933788592,2203.9634603335826,2155.7110671861055,2203.9634603335826,18.928131103515625,57587.49934238682,0,-0.01622527837753296,2203.9634603335826
57587.52148822,57587.519774191176,2034.2341823637416,129497,0.8588544726371765,1861.9344489480031,1096.5711026543354,2186.68369839067,2200.4630008640943,2153.1856880809564,2200.4630008640943,18.928871154785156,57587.519774191176,0,-0.01540626771748066,2200.4630008640943
57587.54192182,57587.54020589573,1379.1348321394894,129498,nan,1131.7587846925203,1098.0165342699272,1584.4519367827265,1600.8009329271513,1545.328220959144,1600.8009329271513,18.929609298706055,57587.54020589573,1089568,nan,1600.8009329271513
57587.56235532,57587.56063750051,2001.5778596154291,129499,0.348977655172348,1825.6081468874572,1097.0210168384663,2169.506634151412,2183.4950241836787,2134.128703518414,2183.4950241836787,18.930347442626953,57587.56063750051,0,-0.031088465824723244,2183.4950241836787
57587.58278902,57587.58106930546,2009.0120152594286,129500,0.37403604388237,1839.8316441272377,1097.0004861126722,2173.963191626289,2188.2269689370723,2138.8738057903533,2188.2269689370723,18.931081771850586,57587.58106930546,0,-0.03164646774530411,2188.2269689370723
57587.60322262,57587.60150101062,2012.3307543870174,129501,0.3934078812599182,1848.1774274541601,1096.9807427807161,2176.6734849096865,2190.888853618481,2141.3209401690515,2190.888853618481,18.93181610107422,57587.60150101062,0,-0.031634408980607986,2190.888853618481
57587.62365612,57587.621932615984,2014.999770777768,129502,0.40432798862457275,1853.343238401099,1096.9765884658752,2177.292562762652,2191.4972636541816,2142.38313664162,2191.4972636541816,18.93255043029785,57587.621932615984,0,-0.03164951503276825,2191.4972636541816
57587.64408982,57587.64236442154,2019.1553017398267,129503,0.4207524359226227,1862.0703272992141,1096.9611254298197,2178.286117545683,2192.011075929925,2144.1700861816207,2192.011075929925,18.93328285217285,57587.64236442154,0,-0.031077679246664047,2192.011075929925
57587.66452342,57587.6627961273,2021.912360242912,129504,0.44076791405677795,1870.8647747142186,1096.9445566087302,2179.2619958583246,2193.0478023530723,2145.0459513777573,2193.0478023530723,18.93401527404785,57587.6627961273,0,-0.030086977407336235,2193.0478023530723
57587.68495702,57587.68322783326,2025.0270664054992,129505,0.4579308331012726,1876.9059465759774,1096.9299000827982,2181.0295462044546,2194.905572906641,2147.024428913867,2194.905572906641,18.93474769592285,57587.68322783326,0,-0.02953174151480198,2194.905572906641
57587.70539062,57587.703659539424,2024.0404433275928,129506,0.4780694246292114,1874.8363759869517,1096.9121185378278,2181.4154959967063,2195.3442009262735,2146.9101106342796,2195.3442009262735,18.93547821044922,57587.703659539424,0,-0.02827632427215576,2195.3442009262735
57587.72582412,57587.7240911458,2023.155806248682,129507,0.5057626962661743,1873.5046381830598,1096.8891225165567,2179.6010979562325,2193.6057005541397,2145.289289337512,2193.6057005541397,18.93621063232422,57587.7240911458,0,-0.02834324724972248,2193.6057005541397
57587.74625782,57587.74452295235,2022.637046812887,129508,0.5333563685417175,1871.3724853771748,1096.8625780140762,2179.0351160507657,2193.1155105472117,2144.727319810399,2193.1155105472117,18.93694305419922,57587.74452295235,0,-0.028566032648086548,2193.1155105472117
57587.76669142,57587.76495465911,2025.5982676811213,129509,0.5552805066108704,1873.1255414226853,1096.84230342313,2181.5599034461384,2195.288617127537,2147.5663609042213,2195.288617127537,18.93767738342285,57587.76495465911,0,-0.028278633952140808,2195.288617127537
57587.787124919996,57587.785386266085,2021.3936230961817,129510,0.5770575404167175,1865.480125446821,1096.8060616193686,2182.223587465389,2197.1254097214046,2146.0240014912997,2197.1254097214046,18.938411712646484,57587.785386266085,0,-0.027103187516331673,2197.1254097214046
57587.80755862,57587.80581807325,2025.7522600997718,129511,0.6033356785774231,1872.1912391755059,1096.8019822688004,2179.8942289104516,2193.7665209811935,2146.2167613115002,2193.7665209811935,18.939146041870117,57587.80581807325,0,-0.024754827842116356,2193.7665209811935
57587.82799222,57587.82624978062,2023.76818070039,129512,0.6271719932556152,1869.5954581206502,1096.7824213273232,2176.721645506256,2190.203154827939,2143.3097262194274,2190.203154827939,18.939882278442383,57587.82624978062,0,-0.02336692437529564,2190.203154827939
57587.84842572,57587.846681388204,2025.0819898937934,129513,0.6533415913581848,1867.9571563673608,1096.7526408895294,2181.134974765906,2195.654088549455,2146.3118568503814,2195.654088549455,18.94062042236328,57587.846681388204,0,-0.021913902834057808,2195.654088549455
57587.86885942,57587.86711319596,2026.3445667649398,129514,0.6755890250205994,1868.838399570169,1096.7326474220756,2179.724298461618,2193.7208836989794,2145.806104558983,2193.7208836989794,18.941360473632812,57587.86711319596,0,-0.02045317366719246,2193.7208836989794
57587.88929302,57587.88754490395,2027.0528739942902,129515,0.6930402517318726,1869.2595111796336,1096.719868802301,2180.1345294472985,2196.8020639739325,2145.891055601017,2196.8020639739325,18.942102432250977,57587.88754490395,0,-0.019705384969711304,2196.8020639739325
57587.90972662,57587.90797661212,2026.0293979862622,129516,0.7120031714439392,1867.0562309240102,1096.7035698275495,2179.2835289317263,2193.401057332422,2145.1725823166,2193.401057332422,18.942846298217773,57587.90797661212,0,-0.018840711563825607,2193.401057332422
57587.93016022,57587.928408320506,2026.1042335324278,129517,0.732585608959198,1865.1823131462056,1096.6824323790202,2178.982831358545,2192.688502985072,2145.155304775064,2192.688502985072,18.943592071533203,57587.928408320506,0,-0.01825161837041378,2192.688502985072
57587.95059382,57587.948840029094,2030.8485506228103,129518,0.7520080804824829,1869.3001797708228,1096.6693768327368,2182.5426031523766,2196.2562750820357,2148.9450643197183,2196.2562750820357,18.9443416595459,57587.948840029094,0,-0.016981126740574837,2196.2562750820357
57587.97102742,57587.96927173788,2032.2725911731552,129519,0.7817849516868591,1867.536078558503,1096.6410982264094,2184.30427573375,2198.1791451767745,2150.7480301182923,2198.1791451767745,18.945093154907227,57587.96927173788,0,-0.015841837972402573,2198.1791451767745
57587.99146102,57587.989703446874,2036.0326774973341,129520,0.8112003803253174,1867.656651684198,1096.6120666922714,2190.155290423646,2205.1606010224114,2155.394705233055,2205.1606010224114,18.94584846496582,57587.989703446874,0,-0.013631544075906277,2205.1606010224114
57588.01189462,57588.01013515607,2036.9730869506036,129521,0.8337095379829407,1867.0407547159211,1096.5936693804945,2189.7114587411115,2203.618385574349,2155.9714535914536,2203.618385574349,18.94660758972168,57588.01013515607,8192,-0.014391166158020496,2203.618385574349
57588.03232822,57588.03056686547,2008.8240151179953,129522,0.4194956421852112,1846.0551350096573,1096.9478973147213,2180.8429960637277,2195.9128392017747,2143.0850816262346,2195.9128392017747,18.947368621826172,57588.03056686547,1048576,-0.03244699910283089,2195.9128392017747
57588.05276182,57588.050998575076,2023.8122080295336,129523,0.42775094509124756,1871.6118398446815,1096.9461518510773,2181.031534970225,2194.8598132484667,2147.0282560734595,2194.8598132484667,18.948135375976562,57588.050998575076,0,-0.02970915287733078,2194.8598132484667
57588.07319542,57588.07143028489,2028.5975619543983,129524,0.4363596737384796,1878.005628470907,1096.9374993777003,2185.9970718970662,2199.777610131111,2151.768668041971,2199.777610131111,18.948904037475586,57588.07143028489,0,-0.02949295938014984,2199.777610131111
57588.09362902,57588.09186199489,2026.7566648274906,129525,0.44603636860847473,1878.3426986407871,1096.932631871516,2182.870933950783,2196.693341650438,2148.812424712374,2196.693341650438,18.949678421020508,57588.09186199489,0,-0.029307007789611816,2196.693341650438
57588.11406272,57588.11229380511,2027.1362881725577,129526,0.45401012897491455,1880.5769793035106,1096.928043478304,2181.211032505137,2194.884598558769,2147.6930865663408,2194.884598558769,18.950456619262695,57588.11229380511,0,-0.029274417087435722,2194.884598558769
57588.13449622,57588.13272541554,2026.0583226679705,129527,0.4667682349681854,1878.103077769118,1096.9144540665777,2181.860467855632,2195.9675330357986,2147.739587054899,2195.9675330357986,18.95124053955078,57588.13272541554,0,-0.02793140895664692,2195.9675330357986
57588.15492992,57588.15315722616,2024.4724348572872,129528,0.4809228479862213,1875.1436508758088,1096.9012382292663,2181.389012756526,2195.5573182562275,2146.839217698506,2195.5573182562275,18.952028274536133,57588.15315722616,0,-0.02720795013010502,2195.5573182562275
57588.17536352,57588.173588936996,2024.892930492103,129529,0.5016567707061768,1874.62867405251,1096.8815702305624,2181.5707586542458,2195.280189088011,2147.2880157294185,2195.280189088011,18.95281982421875,57588.173588936996,0,-0.026719998568296432,2195.280189088011
57588.19579702,57588.19402054805,2024.9797885343214,129530,0.5243543982505798,1874.275289502622,1096.8620677286199,2180.9034292682773,2194.6028003051597,2146.7705708240674,2194.6028003051597,18.9536190032959,57588.19402054805,0,-0.027030320838093758,2194.6028003051597
57588.21623072,57588.21445235928,2026.9075079537406,129531,0.5458369851112366,1875.047726294956,1096.8420910788084,2182.2805452284015,2195.9566048950537,2148.3183055532554,2195.9566048950537,18.954421997070312,57588.21445235928,0,-0.027124548330903053,2195.9566048950537
57588.23666432,57588.234884070735,2029.2018943305811,129532,0.5668723583221436,1875.6635896924608,1096.8226076901863,2185.8004998491724,2200.1007864494645,2151.2383907675844,2200.1007864494645,18.955230712890625,57588.234884070735,0,-0.02647174522280693,2200.1007864494645
57588.25709782,57588.2553156824,2027.6892973758047,129533,0.5965958833694458,1873.706987793335,1096.7994826002632,2183.4014079039953,2197.2253057960124,2149.1703091569634,2197.2253057960124,18.95604705810547,57588.2553156824,0,-0.025066358968615532,2197.2253057960124
57588.27753152,57588.275747494255,1988.2466721518895,129534,0.1841324269771576,1773.8154685759077,1097.1482406713703,2178.2105101270627,2193.3992597694623,2138.975984863504,2193.3992597694623,18.956867218017578,57588.275747494255,1048576,-0.03312940150499344,2193.3992597694623
57588.29796512,57588.29617920633,1998.3408405005355,129535,0.12853257358074188,1784.4180429888124,1097.215189957843,2179.5277472718776,2194.2838285768785,2142.6028449586206,2194.2838285768785,18.95769500732422,57588.29617920633,0,-0.03097759559750557,2194.2838285768785
57588.31839862,57588.31661081861,2001.1371036412254,129536,0.14904773235321045,1787.8528603521263,1097.1878187411583,2184.5841892788994,2199.865576127416,2146.8679591946734,2199.865576127416,18.958528518676758,57588.31661081861,0,-0.030215423554182053,2199.865576127416
57588.33883232,57588.33704263109,2000.008052966728,129537,0.1614001989364624,1789.2225815586098,1097.185157859725,2180.3384783757583,2194.779943791038,2143.639439337323,2194.779943791038,18.959369659423828,57588.33704263109,0,-0.030509725213050842,2194.779943791038
57588.35926592,57588.357474343786,2001.8133539081175,129538,0.17205597460269928,1791.763131683475,1097.1729129240982,2182.665018202346,2197.276681242155,2145.6225196843898,2197.276681242155,18.960216522216797,57588.357474343786,0,-0.030065903440117836,2197.276681242155
57588.37969952,57588.37790605668,2001.1669800370432,129539,0.18418282270431519,1792.8284830266384,1097.1678080614915,2180.6963218080973,2195.0630945444195,2144.1280466968565,2195.0630945444195,18.961071014404297,57588.37790605668,0,-0.030409211292862892,2195.0630945444195
57588.40013312,57588.39833776979,1999.350627513155,129540,0.20874415338039398,1794.6691133569384,1097.1387123234604,2179.1658694614553,2193.8505477864255,2142.0650614616825,2193.8505477864255,18.961933135986328,57588.39833776979,0,-0.029430069029331207,2193.8505477864255
57588.42056672,57588.418769483105,1995.8079376889923,129541,0.23486310243606567,1796.5195300977355,1097.1175225096265,2172.6179667482584,2186.810019450476,2136.284069765228,2186.810019450476,18.96280288696289,57588.418769483105,0,-0.028819579631090164,2186.810019450476
57588.44100032,57588.439201196634,1994.544629977947,129542,0.2570752501487732,1798.4610764856948,1097.0896048709828,2173.0494056114057,2188.6220236702256,2135.3090975113155,2188.6220236702256,18.963680267333984,57588.439201196634,0,-0.029402153566479683,2188.6220236702256
57588.46143392,57588.45963291036,1995.1100151083315,129543,0.276203453540802,1804.1661943571387,1097.0799446853841,2169.007514878369,2183.7989781550004,2132.6830630982568,2183.7989781550004,18.964563369750977,57588.45963291036,0,-0.029527265578508377,2183.7989781550004
57588.48186752,57588.4800646243,1997.410051426874,129544,0.2976938784122467,1811.0558174944322,1097.061034585405,2169.2004444384384,2183.4147208795966,2133.4329888159164,2183.4147208795966,18.965456008911133,57588.4800646243,0,-0.030188003554940224,2183.4147208795966
57588.50230112,57588.50049633845,1999.2436141707603,129545,0.32232189178466797,1818.4923618103226,1097.032807864727,2170.7976922049925,2185.5117151405966,2134.351219393434,2185.5117151405966,18.966358184814453,57588.50049633845,0,-0.029755067080259323,2185.5117151405966
57588.52273472,57588.52092805281,2002.072292789548,129546,0.34621959924697876,1827.8180431262313,1097.0152075403769,2169.9310035679428,2184.273304516435,2134.3465691983365,2184.273304516435,18.967266082763672,57588.52092805281,0,-0.029970383271574974,2184.273304516435
57588.54316832,57588.541359767376,2008.6026604275835,129547,0.36944466829299927,1841.2537819391544,1096.9946064544615,2172.3426576999946,2186.417943635845,2137.4797024743807,2186.417943635845,18.968183517456055,57588.541359767376,0,-0.029763812199234962,2186.417943635845
57588.56360202,57588.56179158214,2014.2688671980218,129548,0.39519429206848145,1853.4211970509623,1096.9713627567498,2176.1217765264746,2190.4152383311343,2141.225016070156,2190.4152383311343,18.9691104888916,57588.56179158214,0,-0.029746506363153458,2190.4152383311343
57588.58403552,57588.58222319713,2019.2404175186898,129549,0.41737738251686096,1864.493688267588,1096.949763067688,2179.6843338478593,2194.203648733557,2144.369225293116,2194.203648733557,18.97004508972168,57588.58222319713,0,-0.029262343421578407,2194.203648733557
57588.60446912,57588.602654912334,2024.8759206815885,129550,0.43539103865623474,1874.5530006364263,1096.939968450468,2182.1776388815438,2196.6118447587614,2147.5979133667993,2196.6118447587614,18.970989227294922,57588.602654912334,0,-0.028217708691954613,2196.6118447587614
57588.624902819996,57588.623086727726,2027.7235830591012,129551,0.45670685172080994,1879.8798557347766,1096.923024572171,2183.70059336772,2197.889762741439,2149.409868916881,2197.889762741439,18.971942901611328,57588.623086727726,0,-0.027062488719820976,2197.889762741439
57588.64533632,57588.64351834335,2026.6010192211659,129552,0.4802793264389038,1878.0458334402751,1096.8993076193794,2181.6515930828105,2195.5110180120328,2147.901674567175,2195.5110180120328,18.9729061126709,57588.64351834335,0,-0.026454802602529526,2195.5110180120328
57588.66576992,57588.66395005918,2027.8590003565191,129553,0.4994184374809265,1876.9064801556265,1096.8813671610228,2185.42475615671,2199.539619312242,2150.870966811586,2199.539619312242,18.973878860473633,57588.66395005918,0,-0.025476012378931046,2199.539619312242
57588.686203620004,57588.68438187521,2029.570626545336,129554,0.515609622001648,1878.2613652374814,1096.8704625735036,2186.4424582489646,2200.545815427421,2152.032418340924,2200.545815427421,18.9748592376709,57588.68438187521,0,-0.025876130908727646,2200.545815427421
57588.70663712,57588.70481349146,2032.3285035499155,129555,0.5330408811569214,1881.1474440325458,1096.858541923018,2188.1737615501834,2201.8541351509202,2154.143864188304,2201.8541351509202,18.97585105895996,57588.70481349146,0,-0.024514131247997284,2201.8541351509202
57588.72707072,57588.72524520792,2033.0836359100892,129556,0.5530264973640442,1880.690878490676,1096.8416555862684,2190.693569952652,2204.879229646132,2155.8949906416638,2204.879229646132,18.976852416992188,57588.72524520792,0,-0.02480440028011799,2204.879229646132
57588.74750442,57588.74567702458,2033.2617014418881,129557,0.5794377326965332,1879.5421961453721,1096.8142102041247,2188.5740670760815,2202.2613945345397,2154.6802252728485,2202.2613945345397,18.97786521911621,57588.74567702458,0,-0.023639632388949394,2202.2613945345397
57588.76793792,57588.76610864147,2032.9719670707086,129558,0.6010940670967102,1878.713037551779,1096.8011061200714,2188.05050641313,2201.7155145284987,2154.1058861907395,2201.7155145284987,18.9788875579834,57588.76610864147,0,-0.022468365728855133,2201.7155145284987
57588.78837152,57588.78654035856,2032.863252067185,129559,0.6213251352310181,1877.6149782585376,1096.7807704020804,2187.108639674332,2200.892601683463,2153.3838752379265,2200.892601683463,18.97991943359375,57588.78654035856,0,-0.02177397534251213,2200.892601683463
57588.808805220004,57588.80697217586,2032.299888704987,129560,0.6402456164360046,1876.0043698073646,1096.7675309496326,2187.1602515240565,2201.1002082271925,2153.047903634115,2201.1002082271925,18.980960845947266,57588.80697217586,0,-0.020659491419792175,2201.1002082271925
57588.82923872,57588.82740379338,2033.9733593281444,129561,0.6606189012527466,1875.9509111544066,1096.7464335446718,2189.7952701486174,2204.150997602029,2155.190088875633,2204.150997602029,18.982013702392578,57588.82740379338,0,-0.020814698189496994,2204.150997602029
