MJD,BJD,FLUX2,CADENCENO,POS_CORR1,FLUX1,STARPOS,FLUX4,FLUX5,FLUX3,SAP_FLUX_ERR,BACKGROUND,TIME,SAP_QUALITY,POS_CORR2,SAP_FLUX,CAD
57227.56322502,57227.5624608932,199.51006925221208,111881,-0.1888641119003296,118.2240259440049,855.061766180239,283.4713582915321,333.74870207739144,244.51108395989294,333.74870207739144,45.787319515062414,57227.5624608932,0,0.015815922990441322,333.74870207739144,111881
57227.58365872,57227.58289261353,199.52632739733977,111882,-0.1972559690475464,118.4225224515666,855.0714721422682,282.456916752558,332.16792918295704,244.03383343467283,332.16792918295704,45.786492886750594,57227.58289261353,0,0.014580663293600082,332.16792918295704,111882
57227.60409222,57227.60332413397,200.91757518245566,111883,-0.205369770526886,119.71935103768888,855.0638521674714,284.27507344052304,334.21544566994123,245.6539748920951,334.21544566994123,45.78448892676312,57227.60332413397,0,0.012521699070930481,334.21544566994123,111883
57227.62452582,57227.62375575449,201.7599788404519,111884,-0.2131803333759308,120.29330998918283,855.0655499396421,284.7089239635954,334.74647036572463,246.17782485226408,334.74647036572463,45.78248496677565,57227.62375575449,0,0.011869116686284542,334.74647036572463,111884
57227.64495952,57227.644187475096,204.54712747596614,111885,-0.2181195318698883,123.37473263429558,855.0603165877067,287.07388425884375,337.4118261616814,248.6451949361959,337.4118261616814,45.78048100678817,57227.644187475096,0,0.01332139503210783,337.4118261616814,111885
57227.66539312,57227.664619095805,193.86422548367625,111886,-0.22343456745147705,115.7033743651017,855.0608472946901,275.5236950704378,325.18123180545746,237.47345534177876,325.18123180545746,45.778477046800695,57227.664619095805,0,0.015744218602776527,325.18123180545746,111886
57227.68582662,57227.685050616616,177.29083218389448,111887,0.11571186035871506,99.74183636644614,855.102549206761,271.18250022135913,324.098230999427,227.65598849642535,324.098230999427,45.77647308681322,57227.685050616616,1048576,0.016096128150820732,324.098230999427,111887
57227.70626032,57227.7054823375,173.30215304974155,111888,0.1498250812292099,96.16834439402041,855.107609302654,268.26966795099776,321.14248800395376,224.32991304184452,321.14248800395376,45.77446912682575,57227.7054823375,0,0.01842905767261982,321.14248800395376,111888
57227.72669392,57227.72591395848,175.54583332836427,111889,0.1419554352760315,97.72443767215896,855.1116378780223,270.6601143891137,323.30836547971694,226.71949891659818,323.30836547971694,45.77311391415803,57227.72591395848,0,0.018430186435580254,323.30836547971694,111889
57227.74712752,57227.746345579566,175.09357665506622,111890,0.13782405853271484,97.437396661095,855.1022880355811,270.25048408297044,323.7901174799275,226.10195087796177,323.7901174799275,45.77268003380817,57227.746345579566,0,0.01747000962495804,323.7901174799275,111890
57227.76756112,57227.76677720074,174.05092092078698,111891,0.13017697632312775,96.63923407637554,855.104078831298,269.33206912803746,322.9596376637564,225.12199542556027,322.9596376637564,45.77334196671195,57227.76677720074,0,0.018291058018803596,322.9596376637564,111891
57227.78799472,57227.787208822,175.92375191391093,111892,0.12376125156879425,98.13069320761639,855.1021878559999,270.8587725286568,324.34824953489994,226.8272294055069,324.34824953489994,45.77498228653617,57227.787208822,0,0.01790127344429493,324.34824953489994,111892
57227.80842842,57227.80764054335,175.91051772133542,111893,0.11700032651424408,98.04310264794722,855.107832202998,269.75596707446806,322.5303762960695,226.3150376695196,322.5303762960695,45.777379574983016,57227.80764054335,0,0.017322830855846405,322.5303762960695,111893
57227.82886192,57227.82807206482,176.16721356862138,111894,0.10880877822637558,98.19238461618838,855.1082112534035,269.75714187176123,322.58839717678245,226.3784106119482,322.58839717678245,45.78006528771442,57227.82807206482,0,0.015769166871905327,322.58839717678245,111894
57227.84929552,57227.848503686364,178.71577723842714,111895,0.10154810547828674,100.27253966746125,855.1012804738839,273.07883224000375,325.8859316457778,229.44482384181129,325.8859316457778,45.78325951617697,57227.848503686364,0,0.015699181705713272,325.8859316457778,111895
57227.86972922,57227.868935408005,178.1736100350036,111896,0.09209476411342621,100.01008150888526,855.0970110454707,271.169781694169,323.50147805564467,228.15811490122397,323.50147805564467,45.78778490812882,57227.868935408005,0,0.015706906095147133,323.50147805564467,111896
57227.89016272,57227.889366929754,178.86946092416443,111897,0.08203558623790741,100.51096000878707,855.0991236327341,271.8002261265536,324.20842273824377,228.775641544042,324.20842273824377,45.79231030008067,57227.889366929754,0,0.014139043167233467,324.20842273824377,111897
57227.91059632,57227.909798551584,180.4086229992287,111898,0.07183252274990082,101.8640962268995,855.090829480057,273.03933453866347,325.2137408586863,230.230376017812,325.2137408586863,45.796927410623304,57227.909798551584,0,0.012850853614509106,325.2137408586863,111898
57227.93103002,57227.9302302735,180.75169074855413,111899,0.06301940977573395,101.92946918114373,855.0983494269458,273.4772333432894,325.56996738499834,230.65311335734637,325.56996738499834,45.801726133927055,57227.9302302735,0,0.014014161191880703,325.56996738499834,111899
57227.95146352,57227.95066179554,181.7189581763152,111900,0.05040351673960686,102.22115720873293,855.0871976166875,274.49770609591775,327.4244521017507,231.5242404824678,327.4244521017507,45.80678342736286,57227.95066179554,0,0.014935262501239777,327.4244521017507,111900
57227.97189712,57227.971093417655,183.6952520607238,111901,0.037557754665613174,104.10543982878974,855.0908137255637,274.78287069543865,326.9429983899804,232.60169943602605,326.9429983899804,45.81297799815302,57227.971093417655,0,0.014834584668278694,326.9429983899804,111901
57227.99233082,57227.99152513986,182.90298468565834,111902,0.025946063920855522,103.18131800319838,855.0860255771901,274.7742580579892,327.42094055491657,232.22653001758528,327.42094055491657,45.81917256894319,57227.99152513986,0,0.01474444754421711,327.42094055491657,111902
57228.01276432,57228.011956662194,185.36623747005996,111903,0.01451192982494831,105.61147437924924,855.0905670961672,276.2885253611633,328.9423129201549,234.08813898112692,328.9423129201549,45.82559419714886,57228.011956662194,0,0.016971619799733162,328.9423129201549,111903
57228.03319792,57228.0323882846,185.06266630307323,111904,0.0036764261312782764,105.10506831044736,855.0860766636835,275.74192953580024,327.9022149842664,233.7335828728854,327.9022149842664,45.832403431768,57228.0323882846,0,0.016613975167274475,327.9022149842664,111904
57228.05363162,57228.0528200071,186.35322523964902,111905,-0.008381438441574574,105.93045126873514,855.094141351998,276.34581113729905,328.3756879472901,234.6327990413537,328.3756879472901,45.83959015556004,57228.0528200071,0,0.016176681965589523,328.3756879472901,111905
57228.07406512,57228.07325152971,187.52763085992953,111906,-0.022527599707245827,107.28375546828559,855.0942667217791,277.2612807023037,329.0274406337405,235.70711860454824,329.0274406337405,45.84681436289912,57228.07325152971,8192,0.01565411314368248,329.0274406337405,111906
57228.09449882,57228.093683252395,187.42093372403082,111907,-0.03678014501929283,107.47051529262376,855.0840114665834,275.85503823980093,326.61906703289117,234.99945619324797,326.61906703289117,45.85430078921111,57228.093683252395,0,0.015836481004953384,326.61906703289117,111907
57228.11493232,57228.114114775206,190.03135139031153,111908,-0.048971325159072876,109.77244000849518,855.0862997304345,278.32997775662784,329.52427921048337,237.5008120963143,329.52427921048337,45.86226571124533,57228.114114775206,0,0.015847371891140938,329.52427921048337,111908
57228.13536592,57228.134546398105,190.41921098515604,111909,-0.06261377036571503,109.36250825550246,855.081967985861,279.4129523663647,331.10229214732124,238.23094637702638,331.10229214732124,45.87060613217561,57228.134546398105,0,0.01550806500017643,331.10229214732124,111909
57228.15579962,57228.154978121085,191.27901897104067,111910,-0.07332341372966766,110.84184650752854,855.0898643228384,278.8351836457356,330.0290329336382,238.32419233272998,330.0290329336382,45.87920313296111,57228.154978121085,8192,0.014491536654531956,330.0290329336382,111910
57228.17623312,57228.17540964419,191.66250987483056,111911,-0.08550447225570679,110.5399297527645,855.0844454088954,279.6940295049151,331.7969945166341,238.82201551057122,331.7969945166341,45.8878001337466,57228.17540964419,0,0.012583942152559757,331.7969945166341,111911
57228.19666672,57228.19584126738,193.5947318626167,111912,-0.09681030362844467,112.89433932304382,855.0827211625723,281.1550063808934,332.6855797272524,240.52539331503687,332.6855797272524,45.8960075378418,57228.19584126738,0,0.010501239448785782,332.6855797272524,111912
57228.21710042,57228.216272990656,196.5992999406608,111913,-0.10783934593200684,114.81794104368791,855.0782465614757,284.3020723443513,336.5477448579215,243.55134999886894,336.5477448579215,45.90391772726308,57228.216272990656,0,0.010173951275646687,336.5477448579215,111913
57228.23753402,57228.23670461404,194.38790997392093,111914,-0.11781459301710129,113.66269446455914,855.0807228541096,280.9370478645926,332.5866137419163,240.69947381832952,332.5866137419163,45.91124708756156,57228.23670461404,0,0.009856061078608036,332.5866137419163,111914
57228.25796752,57228.257136137545,196.3535867917107,111915,-0.13043561577796936,115.21838269544685,855.0782175408973,281.99909412280823,332.9667710209507,242.26075641023684,332.9667710209507,45.91758570463761,57228.257136137545,0,0.011263206601142883,332.9667710209507,111915
57228.27840122,57228.277567861114,195.84466676801188,111916,-0.14681415259838104,114.92384295878205,855.0804346533191,281.5926959265288,333.1057971528019,241.7062679785825,333.1057971528019,45.92316735309103,57228.277567861114,0,0.015167677775025368,333.1057971528019,111916
57228.29883482,57228.2979994848,199.04986029261912,111917,-0.1575556844472885,117.50924649964207,855.08240522168,285.1126186206132,335.7434121706167,245.31373109774123,335.7434121706167,45.92846057725989,57228.2979994848,0,0.015035013668239117,335.7434121706167,111917
57228.31926832,57228.3184310086,197.08946585293617,111918,-0.16910935938358307,115.96480437983638,855.073037758467,282.13275157305765,333.5570648514688,242.51792726408982,333.5570648514688,45.93354847120202,57228.3184310086,0,0.016025111079216003,333.5570648514688,111918
57228.33970202,57228.33886273247,199.45258471535772,111919,-0.18100908398628235,118.00682975416598,855.0741706533395,284.97104297068057,336.6473161323638,245.19882223688,336.6473161323638,45.93730520165485,57228.33886273247,0,0.016158750280737877,336.6473161323638,111919
57228.36013562,57228.35929435646,198.9331405263906,111920,-0.18844902515411377,118.70864564439523,855.0743473068197,282.6183126535672,332.8095616990939,243.75584712341552,332.8095616990939,45.94106193210768,57228.35929435646,0,0.016876161098480225,332.8095616990939,111920
57228.38056912,57228.37972588056,198.56471540564928,111921,-0.1970808207988739,117.46989691257477,855.0675940169441,283.12336313704884,334.539794847219,243.70521775599462,334.539794847219,45.94472694396973,57228.37972588056,0,0.016152508556842804,334.539794847219,111921
57228.40100282,57228.40015760473,198.0350256535705,111922,-0.20464010536670685,117.27624914438829,855.0681882809864,282.2652173489386,333.82207034328,242.93800770967295,333.82207034328,45.94823115804921,57228.40015760473,0,0.015328957699239254,333.82207034328,111922
57228.42143642,57228.42058922902,200.34262312580657,111923,-0.2148899883031845,119.5070218573446,855.0769502395108,284.3265198367458,334.7866901659271,245.34677756304924,334.7866901659271,45.95173338185186,57228.42058922902,0,0.017513418570160866,334.7866901659271,111923
57228.44186992,57228.44102075342,200.71893807820803,111924,-0.2214573174715042,119.47013752875122,855.0739370231544,285.10406690652223,335.8505117682916,245.94373129150625,335.8505117682916,45.954766397890836,57228.44102075342,0,0.014931997284293175,335.8505117682916,111924
57228.46230362,57228.461452477895,200.7407395106411,111925,-0.23142626881599426,120.03353037523186,855.0726757755085,283.9217114917556,334.4335776666548,245.1833974339411,334.4335776666548,45.95802464692489,57228.461452477895,0,0.014396525919437408,334.4335776666548,111925
57228.48273722,57228.48188410248,202.22502781316,111926,-0.24177752435207367,120.81137172553849,855.0646664641357,285.6761399771999,336.4507956587902,246.85239425020626,336.4507956587902,45.960744194362476,57228.48188410248,0,0.011117765679955482,336.4507956587902,111926
57228.50317092,57228.502315827165,203.9781353326057,111927,-0.2525783181190491,122.79539107758066,855.0636449265845,286.8738930806077,337.7004043534288,248.25229074381022,337.7004043534288,45.9630356664243,57228.502315827165,0,0.011709887534379959,337.7004043534288,111927
57228.52360442,57228.52274735197,204.32806558453672,111928,-0.26113882660865784,123.6010284371998,855.0689384984579,285.91155925071826,335.9679720982465,247.93259190641768,335.9679720982465,45.965076529461406,57228.52274735197,0,0.011199942789971828,335.9679720982465,111928
57228.54403802,57228.54317897687,205.02768736335975,111929,-0.2692985236644745,124.03432750183603,855.0664517575697,287.45988904081355,337.96086017481025,249.09675090015006,337.96086017481025,45.967117392498515,57228.54317897687,8192,0.011507784016430378,337.96086017481025,111929
57228.56447172,57228.56361070186,206.71665984512862,111930,-0.2793852388858795,125.42514201350835,855.0633124188819,288.0950161589932,338.3178750459992,250.1604192913438,338.3178750459992,45.968227966972016,57228.56361070186,0,0.012994329445064068,338.3178750459992,111930
57228.58490522,57228.58404222697,205.23592247549078,111931,-0.28899839520454407,124.52550578635672,855.0611611369214,286.6200389517329,336.86344869827235,248.6815653298331,336.86344869827235,45.969528115313985,57228.58404222697,0,0.012288151308894157,336.86344869827235,111931
57228.60533882,57228.60447385218,207.5463830169212,111932,-0.29789242148399353,126.51701285009798,855.0556839117784,289.5861142322735,340.83459970499916,251.19586276691246,340.83459970499916,45.96996282494587,57228.60447385218,0,0.015924913808703423,340.83459970499916,111932
57228.62577252,57228.624905577475,207.3549969527227,111933,-0.30833083391189575,126.60460981597072,855.0638134372,287.7156514326568,337.5974314888996,250.2739364743164,337.5974314888996,45.97014095472253,57228.624905577475,0,0.016597209498286247,337.5974314888996,111933
57228.64620612,57228.645337202885,204.18607066782928,111934,-0.31259647011756897,123.00102981795436,855.0686412070562,285.6315381953553,336.1077896052119,247.5919864806448,336.1077896052119,45.97014095472253,57228.645337202885,0,0.017536072060465813,336.1077896052119,111934
57228.66663962,57228.66576872842,136.93974467485782,111935,nan,87.84255458997643,854.9355093944009,201.93539540224452,251.5974836379151,169.25748751181013,251.5974836379151,45.96986355988876,57228.66576872842,1,nan,251.5974836379151,111935
57228.68707332,57228.68620045402,191.7190355880456,111936,-0.0445401556789875,110.48202214033708,855.0841405907711,281.6968692086779,333.3797323549073,240.1447131000919,333.3797323549073,45.96980899313222,57228.68620045402,8192,0.014249450527131557,333.3797323549073,111936
57228.70750692,57228.706632079746,191.6460871667676,111937,-0.05650201067328453,109.80306146455848,855.0826325244253,281.9492357968996,334.5773225573776,240.0738929383344,334.5773225573776,45.96951327116593,57228.706632079746,0,0.014154200442135334,334.5773225573776,111937
57228.72794042,57228.727063605584,190.72308281196894,111938,-0.06431138515472412,110.03655075508615,855.0805734181465,280.0026903899866,332.38102087022855,238.5573382932245,332.38102087022855,45.9692383641782,57228.727063605584,0,0.016891909763216972,332.38102087022855,111938
57228.74837412,57228.7474953315,191.75154706514357,111939,-0.07200190424919128,110.41238738142926,855.0861076925742,280.6256847879089,332.6320313454641,239.42849482879535,332.6320313454641,45.96896345719047,57228.7474953315,0,0.014457404613494873,332.6320313454641,111939
57228.76880772,57228.767926957546,192.58593707269264,111940,-0.07671112567186356,111.47132137029067,855.087929826506,280.8136477786018,332.67725546320713,239.90336454020053,332.67725546320713,45.96868855020274,57228.767926957546,0,0.012115932069718838,332.67725546320713,111940
57228.78924122,57228.788358483696,193.71516047115392,111941,-0.0796133503317833,112.54586605403733,855.0836288004336,282.76055716627434,335.4276167562922,241.36048192085184,335.4276167562922,45.968413643215015,57228.788358483696,0,0.009043820202350616,335.4276167562922,111941
57228.80967492,57228.80879020993,193.701755710085,111942,-0.08614654093980789,112.63783770540488,855.0860786299577,281.61127278763746,333.9424155236273,240.72711982599574,333.9424155236273,45.96813873622728,57228.80879020993,0,0.008665522560477257,333.9424155236273,111942
57228.83010852,57228.829221836284,196.4765143722841,111943,-0.09271371364593506,114.41604568647301,855.0797401407336,285.02371191915967,336.4525986235952,244.10739454053535,336.4525986235952,45.968104984449305,57228.829221836284,0,0.008718646131455898,336.4525986235952,111943
57228.85054212,57228.84965346275,194.9467576061869,111944,-0.10143808275461197,113.32580421800199,855.0847221694621,282.596300186209,334.2434786558415,241.95583052476536,334.2434786558415,45.96807123267132,57228.84965346275,0,0.00901132170110941,334.2434786558415,111944
57228.87097572,57228.87008508931,196.43317380350786,111945,-0.11201231181621552,114.91813479817432,855.0871709875844,283.6345845811055,335.5891666290136,243.0862286789473,335.5891666290136,45.96777551070504,57228.87008508931,0,0.01104607991874218,335.5891666290136,111945
57228.89140922,57228.89051661599,196.0584328736393,111946,-0.11750763654708862,114.6760020826174,855.0835708072586,284.21954081176233,336.74509248947976,243.1930858957946,336.74509248947976,45.96722320888353,57228.89051661599,0,0.012487242929637432,336.74509248947976,111946
57228.91184292,57228.91094834276,195.3570492139398,111947,-0.12130463868379593,114.69904107114542,855.082679209463,282.204459078487,333.92129699308845,241.814445151848,333.92129699308845,45.964890438577406,57228.91094834276,0,0.01428953930735588,333.92129699308845,111947
57228.93227652,57228.93137996964,196.24913866793796,111948,-0.12775512039661407,114.46784036574158,855.0777587589577,283.4251953120929,334.77092206317803,243.06116704465046,334.77092206317803,45.96134675067404,57228.93137996964,0,0.015065640211105347,334.77092206317803,111948
57228.95271002,57228.951811496634,198.75350419564597,111949,-0.13754038512706757,116.94730059478593,855.0849405377265,285.7216498240814,337.48885258928385,245.34884216924974,337.48885258928385,45.95780306277068,57228.951811496634,0,0.014692548662424088,337.48885258928385,111949
57228.97314372,57228.972243223725,197.13938310023244,111950,-0.14656667411327362,115.3443075729453,855.0782722912218,283.2120552110678,334.5208395585753,243.2918349598452,334.5208395585753,45.95425937486731,57228.972243223725,0,0.014816529117524624,334.5208395585753,111950
57228.99357732,57228.992674850924,198.86957914821872,111951,-0.15479053556919098,117.46340406977612,855.0740506928393,284.26316588707596,335.62743505313455,244.57247718205474,335.62743505313455,45.950940919959024,57228.992674850924,0,0.014528963714838028,335.62743505313455,111951
57229.01401082,57229.013106378254,199.45961257772007,111952,-0.160759836435318,117.7243594345839,855.0650467076557,285.70458270501297,337.9065846488843,245.48572496245453,337.9065846488843,45.947770408962086,57229.013106378254,0,0.013813232071697712,337.9065846488843,111952
57229.03444452,57229.033538105665,199.02594792603747,111953,-0.16883409023284912,117.24507729385209,855.0798661104974,284.0098739641933,335.4556766396921,244.45118329335202,335.4556766396921,45.945267967555836,57229.033538105665,0,0.01416736003011465,335.4556766396921,111953
57229.05487812,57229.053969733184,201.063068602154,111954,-0.17720788717269897,119.04863567455956,855.0621354226464,286.69923283419985,338.34482108021086,246.8915276806462,338.34482108021086,45.94209745655889,57229.053969733184,0,0.014377070590853691,338.34482108021086,111954
57229.07531172,57229.07440136083,200.40525914657263,111955,-0.18638843297958374,118.67131888866425,855.0735645764355,284.9476976731495,335.62888268560687,245.73751970675318,335.62888268560687,45.93941688537598,57229.07440136083,0,0.01425815187394619,335.62888268560687,111955
57229.09574532,57229.09483298857,201.5996564066301,111956,-0.19618432223796844,119.9563217629557,855.0760035444672,286.38403322664533,336.9366494421005,247.06169704260319,336.9366494421005,45.93673631419306,57229.09483298857,8192,0.012305994518101215,336.9366494421005,111956
57229.11617892,57229.11526461642,201.6233027098419,111957,-0.20476189255714417,119.71441678897193,855.0754249424433,285.6231399493812,336.54797791575606,246.6000543993089,336.54797791575606,45.93423387278681,57229.11526461642,0,0.011054802685976028,336.54797791575606,111957
57229.13661252,57229.13569624438,200.06882689196726,111958,-0.21376745402812958,118.91854845959207,855.0725377906834,283.9954753919144,334.9708585568425,244.9401720821613,334.9708585568425,45.932008826214336,57229.13569624438,8192,0.009679139591753483,334.9708585568425,111958
57229.15704612,57229.156127872455,178.1683375147677,111959,0.12126854062080383,99.55067298723304,855.1124392683222,273.6380933262454,327.0359082509345,229.51683885918797,327.0359082509345,45.929817531419836,57229.156127872455,1048576,0.012367731891572475,327.0359082509345,111959
57229.17747972,57229.17655950063,176.32990576607455,111960,0.14869190752506256,98.12145175104556,855.1071015914689,272.95592011914,327.0730750441237,228.1354478985844,327.0730750441237,45.92845319664997,57229.17655950063,0,0.01327005960047245,327.0730750441237,111960
nan,nan,nan,111961,nan,nan,nan,nan,nan,nan,nan,45.92734079775603,nan,98304,nan,nan,111961
nan,nan,nan,111962,nan,nan,nan,nan,nan,nan,nan,45.92637518177862,nan,98304,nan,nan,111962
nan,nan,nan,111963,nan,nan,nan,nan,nan,nan,nan,45.925471596095875,nan,98304,nan,nan,111963
57229.25921422,57229.25828611444,177.8786009309002,111964,0.09561187773942947,99.81829111472419,855.10494949589,272.48464015143566,326.2724594749898,228.5430588380075,326.2724594749898,45.92557641734248,57229.25828611444,0,0.016865694895386696,326.2724594749898,111964
57229.27964782,57229.278717743175,175.4471250565487,111965,0.0901917964220047,97.6825578627379,855.1021172024404,269.2764321106521,322.58395467284583,225.7590979939983,322.58395467284583,45.925864509914234,57229.278717743175,0,0.016259007155895233,322.58395467284583,111965
57229.30008132,57229.29914927202,179.66396142636694,111966,0.08697184920310974,100.80715811770895,855.1011391105716,274.53582849824136,328.0351351571028,230.57498309503447,328.0351351571028,45.92709151558254,57229.29914927202,0,0.015431638807058334,328.0351351571028,111966
57229.32051502,57229.319581000964,178.17867746871704,111967,0.08042358607053757,99.8955735538317,855.0978569593445,272.3128505151374,325.7417292771916,228.66751120032038,325.7417292771916,45.92842201564623,57229.319581000964,0,0.014937852509319782,325.7417292771916,111967
57229.340948619996,57229.34001263002,178.26942404625564,111968,0.07471002638339996,99.31499808767569,855.0962235367173,272.5324659262416,325.84096568570345,228.8580050594156,325.84096568570345,45.929993670919664,57229.34001263002,0,0.013880736194550991,325.84096568570345,111968
57229.36138212,57229.3604441592,179.74100905800216,111969,0.06728337705135345,101.05589073637259,855.0944287351299,273.74458765773244,326.7481242278686,230.2383487524058,326.7481242278686,45.9315653261931,57229.3604441592,0,0.013489313423633575,326.7481242278686,111969
57229.38181582,57229.380875888484,180.08950246633995,111970,0.059437137097120285,101.79884607895562,855.1059064907182,272.89045811780227,325.68964843889546,229.85839447877387,325.68964843889546,45.93435171376104,57229.380875888484,0,0.01141274068504572,325.68964843889546,111970
57229.40224942,57229.40130751788,182.069333619514,111971,0.04726859927177429,102.86665498692057,855.1051000360362,274.3013169409352,327.16896367286233,231.52680191318817,327.16896367286233,45.93812378593113,57229.40130751788,0,0.010951277799904346,327.16896367286233,111971
57229.42268292,57229.4217390474,182.65221592535767,111972,0.039400435984134674,102.91714439443919,855.0925990087932,274.38976403519916,326.70511151118643,232.0103387950131,326.70511151118643,45.9419292367023,57229.4217390474,0,0.011266196146607399,326.70511151118643,111972
57229.44311662,57229.44217077701,181.918185147978,111973,0.03312606364488602,103.36933148684707,855.0933594225004,273.46783705940913,326.13453862550585,230.94532765658522,326.13453862550585,45.94575488049051,57229.44217077701,0,0.010067606344819069,326.13453862550585,111973
57229.463550219996,57229.46260240674,182.76850461702858,111974,0.0256499033421278,103.65024947342667,855.0918571397956,273.6232952609961,325.77455223640646,231.54388291992132,325.77455223640646,45.94977391284445,57229.46260240674,0,0.011419142596423626,325.77455223640646,111974
57229.48398382,57229.48303403659,184.686671324415,111975,0.01645166426897049,105.19218321727669,855.0909773619595,275.0362129298497,326.81171844642023,233.26721213423215,326.81171844642023,45.95386376588241,57229.48303403659,0,0.012696417048573494,326.81171844642023,111975
57229.50441742,57229.50346566655,183.69743319926934,111976,0.008018577471375465,104.38261644995731,855.0951011898154,275.37632788845656,328.0916478665985,232.83417173109086,328.0916478665985,45.95801465407662,57229.50346566655,0,0.013487271964550018,328.0916478665985,111976
57229.52485102,57229.523897296625,185.3881310152341,111977,0.001327948528341949,105.53543403615123,855.0883836402044,275.6829307442028,327.9691568083132,233.80698600330143,327.9691568083132,45.96228553937829,57229.523897296625,0,0.012782204896211624,327.9691568083132,111977
57229.54528462,57229.54432892681,184.32927122695244,111978,-0.007629727479070425,104.97154930622682,855.0879034499173,274.950064489599,326.7635653080494,233.0469994226828,326.7635653080494,45.96696990469228,57229.54432892681,0,0.014822256751358509,326.7635653080494,111978
57229.56571822,57229.56476055711,185.4808167101701,111979,-0.015583507716655731,105.66591078302133,855.0839663728185,276.2652026317816,328.20885993860503,234.26744992853244,328.20885993860503,45.971854168435804,57229.56476055711,0,0.015092368237674236,328.20885993860503,111979
57229.586151819996,57229.585192187515,184.70064311218405,111980,-0.020344378426671028,105.8372083435888,855.0886008462255,273.77212578955186,325.35176673137903,232.45559063058792,325.35176673137903,45.976782591446586,57229.585192187515,0,0.013258158229291439,325.35176673137903,111980
57229.60658542,57229.605623818046,185.03090291658427,111981,-0.02798463962972164,105.83602932225102,855.083007837748,274.59394645848016,326.3750583266276,233.0725800697617,326.3750583266276,45.98228023363196,57229.605623818046,0,0.014479615725576878,326.3750583266276,111981
57229.62701902,57229.62605544869,185.68915335832733,111982,-0.03431660681962967,106.26244133451712,855.0914776107733,274.73206967117477,326.14652669637934,233.48942781468892,326.14652669637934,45.98815636012865,57229.62605544869,0,0.013083857484161854,326.14652669637934,111982
57229.64745262,57229.64648707945,185.5843436710958,111983,-0.039357323199510574,106.44263834538665,855.0853144851523,274.56532324753516,326.39381972306325,233.25005097492362,326.39381972306325,45.99643027264139,57229.64648707945,0,0.01210856530815363,326.39381972306325,111983
57229.66788622,57229.66691871031,187.38943825515133,111984,-0.05038803443312645,107.84530273727748,855.0810617827855,276.7674514673455,328.82903014141385,235.30932843716604,328.82903014141385,46.0059522545856,57229.66691871031,0,0.010865776799619198,328.82903014141385,111984
57229.68831982,57229.6873503413,187.61043739195273,111985,-0.05807041376829147,107.97616149031597,855.084121666618,276.26198274971296,328.11662265877993,235.10028054246374,328.11662265877993,46.015502763831094,57229.6873503413,0,0.010385858826339245,328.11662265877993,111985
57229.708753419996,57229.7077819724,188.96974188280197,111986,-0.07146301120519638,109.14375846282294,855.0812961536059,277.01506944554137,328.2899955724605,236.23303700848325,328.2899955724605,46.02499124278193,57229.7077819724,0,0.009520020335912704,328.2899955724605,111986
57229.72918712,57229.72821370361,nan,111987,nan,nan,nan,nan,nan,nan,nan,46.033763387928836,57229.72821370361,16384,nan,nan,111987
57229.74962062,57229.74864523495,189.92038966004733,111988,-0.09806544333696365,110.2223327678183,855.0674324668953,276.72167499568184,328.31456539879963,236.3922539475571,328.31456539879963,46.042910700259,57229.74864523495,0,0.009043771773576736,328.31456539879963,111988
57229.770054220004,57229.769076866396,nan,111989,nan,nan,nan,nan,nan,nan,nan,46.05087794428287,57229.769076866396,16384,nan,nan,111989
57229.79048792,57229.78950859795,nan,111990,nan,nan,nan,nan,nan,nan,nan,46.0591810475225,57229.78950859795,16384,nan,nan,111990
57229.81092142,57229.80994012964,nan,111991,nan,nan,nan,nan,nan,nan,nan,46.06748415076214,57229.80994012964,16384,nan,nan,111991
57229.83135502,57229.83037176143,194.61868287365155,111992,-0.16651247441768646,114.60939665462661,855.0707881453526,279.82652582353455,331.20235945838374,240.12454139933305,331.20235945838374,46.07578725400178,57229.83037176143,0,0.012435884214937687,331.20235945838374,111992
57229.85178872,57229.85080349334,195.22658288370522,111993,-0.18103955686092377,114.9709601505943,855.0688005336114,279.83902529963484,331.0983788440653,240.42011709796247,331.0983788440653,46.08398802384086,57229.85080349334,0,0.014135720208287239,331.0983788440653,111993
57229.87222222,57229.87123502538,197.07005536321307,111994,-0.19520717859268188,116.50790959855783,855.074086468778,281.67436742736055,332.3221948258319,242.36962566373037,332.3221948258319,46.092188793679945,57229.87123502538,8192,0.014449075795710087,332.3221948258319,111994
57229.892655820004,57229.891666657524,199.53349407384377,111995,-0.20708586275577545,118.78596132475397,855.0561283288596,283.4681131363807,334.55742173910426,244.3444366563841,334.55742173910426,46.10035618491795,57229.891666657524,0,0.012736433185636997,334.55742173910426,111995
57229.91308952,57229.91209838978,199.60774775338209,111996,-0.21640413999557495,118.79789209106696,855.0706401117568,283.74375887139234,334.0794255187864,244.69446200276835,334.0794255187864,46.1085033831389,57229.91209838978,0,0.013692381791770458,334.0794255187864,111996
57229.93352302,57229.932529922175,200.90734007123646,111997,-0.23322075605392456,120.35381409137145,855.067849806636,284.5426645518274,335.0350796707841,245.67857027389238,335.0350796707841,46.11651093026866,57229.932529922175,0,0.014750455506145954,335.0350796707841,111997
