MJD,BJD,FLUX2,CADENCENO,POS_CORR1,FLUX1,STARPOS,FLUX4,FLUX5,FLUX3,SAP_FLUX_ERR,BACKGROUND,TIME,SAP_QUALITY,POS_CORR2,SAP_FLUX
57139.80093102,57139.80094466202,6075.297927304318,107586,-0.16798873245716095,5775.955376504142,893.119714114943,6363.910323610291,6393.514915832693,6296.777605554949,6378.864924885088,26.9790096282959,57139.80094466202,0,0.06440756469964981,6378.864924885088
57139.82136462,57139.82137624658,6074.631258866115,107587,-0.16837595403194427,5774.604956650701,893.116583258682,6364.857295729782,6394.691499573358,6297.160278666346,6379.70749458368,26.98011016845703,57139.82137624658,0,0.0640505850315094,6379.70749458368
57139.841798120004,57139.84180773114,6072.340787682368,107588,-0.1644030511379242,5770.28549453712,893.1198491078618,6361.690544730159,6390.885012599198,6294.7048147567575,6376.781463570618,26.981197357177734,57139.84180773114,0,0.06355330348014832,6376.781463570618
57139.86223182,57139.86223941569,6071.880226062789,107589,-0.1672588586807251,5770.389234777274,893.1165262649698,6361.485689435931,6390.6292543531545,6294.404254923622,6376.684887080924,26.982271194458008,57139.86223941569,0,0.06399696320295334,6376.684887080924
57139.88266542,57139.88267100025,6072.774989664415,107590,-0.17311842739582062,5775.0212993010755,893.1137619894947,6359.087837215819,6387.874903578985,6292.778999429705,6373.725405162612,26.983333587646484,57139.88267100025,0,0.0644727274775505,6373.725405162612
57139.90309902,57139.9031025848,6079.836618642585,107591,-0.1833467185497284,5787.586288598005,893.1063781086242,6363.444888186504,6392.305807560629,6297.50752337493,6378.307407742556,26.984384536743164,57139.9031025848,0,0.06297723948955536,6378.307407742556
57139.92353262,57139.923534169364,6083.059605593933,107592,-0.19290469586849213,5796.228249839597,893.1014746144024,6361.913361142682,6389.904746208707,6297.255906764298,6376.1020774329645,26.985422134399414,57139.923534169364,8192,0.06377106159925461,6376.1020774329645
57139.94396622,57139.943965753926,6085.855390716054,107593,-0.20430929958820343,5805.536653559742,893.0940506907787,6361.8791088668495,6390.070062174975,6297.1898586612915,6376.224851518909,26.986452102661133,57139.943965753926,0,0.06369422376155853,6376.224851518909
57139.96439982,57139.96439733849,6090.964914025115,107594,-0.21323266625404358,5815.164554789855,893.0866536996868,6364.366411624076,6392.555896061425,6300.156780603563,6378.854087934446,26.987468719482422,57139.96439733849,0,0.0643119215965271,6378.854087934446
57139.98483342,57139.98482892305,6095.215990824045,107595,-0.22231854498386383,5824.572569193043,893.0818222545967,6365.566091097192,6394.119757491897,6301.704392007572,6380.337913839198,26.98847770690918,57139.98482892305,0,0.06471806764602661,6380.337913839198
57140.00526702,57140.00526050763,6094.797445107499,107596,-0.22976958751678467,5827.852262442381,893.0774820768459,6362.37131741855,6390.280466153188,6299.1762492352855,6376.457338758015,26.989477157592773,57140.00526050763,0,0.06674136221408844,6376.457338758015
57140.02570062,57140.02569209219,6017.1358106909,107597,-0.03442954644560814,5601.654195572013,893.2317590728829,6370.220919266528,6402.494193115107,6292.6335652863245,6386.277009675032,26.990467071533203,57140.02569209219,1056768,0.042568352073431015,6386.277009675032
57140.04613422,57140.046123676766,6023.209998079143,107598,0.13263221085071564,5566.516432771689,893.3834895772218,6379.83409950999,6410.636924959881,6303.521684536745,6395.727838848501,26.99144744873047,57140.046123676766,8192,0.019549721851944923,6395.727838848501
57140.06656782,57140.06655526134,6025.285607120801,107599,0.11772134155035019,5572.465355540603,893.369218384977,6381.36628057796,6412.256729359387,6304.922747762058,6397.183496623238,26.992422103881836,57140.06655526134,0,0.020033398643136024,6397.183496623238
57140.08700152,57140.08698694591,6023.152926545671,107600,0.10880067199468613,5571.902055632628,893.356919075418,6379.423929421902,6410.323880333662,6302.695263094765,6395.124358227778,26.993389129638672,57140.08698694591,0,0.020970935001969337,6395.124358227778
57140.10743502,57140.1074184305,6024.430295129947,107601,0.10003700107336044,5576.106487912169,893.3486162458769,6379.057309988625,6409.099607662574,6302.945955239772,6394.369425848139,26.994348526000977,57140.1074184305,0,0.021450717002153397,6394.369425848139
57140.12786862,57140.127850015095,6026.393723816459,107602,0.09397558122873306,5578.111724102733,893.3398161321461,6382.8440799011605,6412.977379197897,6306.241946483193,6398.308736266218,26.995302200317383,57140.127850015095,0,0.022541744634509087,6398.308736266218
57140.14830232,57140.14828169967,6025.464445853664,107603,0.08854570984840393,5579.552078103551,893.3359389722801,6382.29642295667,6412.735199300445,6305.082576504974,6397.69573718956,26.996248245239258,57140.14828169967,0,0.026052385568618774,6397.69573718956
57140.16873582,57140.16871318428,6024.398224550694,107604,0.08477288484573364,5579.2768399503275,893.3300387417925,6381.468796366493,6412.378978301206,6303.972326456376,6396.678219191252,26.997190475463867,57140.16871318428,0,0.025124551728367805,6396.678219191252
57140.18916942,57140.18914476888,6026.433452898858,107605,0.07973754405975342,5583.182047885775,893.3257606560127,6383.630525277349,6415.054417707763,6305.644332884332,6399.168516282577,26.998125076293945,57140.18914476888,0,0.02490070089697838,6399.168516282577
57140.20960312,57140.209576453475,6029.095260127297,107606,0.07351922243833542,5590.519847029012,893.3248820921059,6382.92294856067,6414.528871432442,6305.6831746756,6398.569986386095,26.99905776977539,57140.209576453475,0,0.025638990104198456,6398.569986386095
57140.23003662,57140.230007938095,6026.396621165682,107607,0.06767156720161438,5589.819764485237,893.3193164246715,6379.275181892762,6410.789067158632,6302.554403610724,6395.203456565685,26.999984741210938,57140.230007938095,0,0.025046005845069885,6395.203456565685
57140.25047032,57140.2504396227,6025.043659101679,107608,0.0634140744805336,5590.6877969344505,893.3158430665468,6375.749242901836,6406.864394161785,6299.925216345524,6391.699971764467,27.00090789794922,57140.2504396227,0,0.02545437403023243,6391.699971764467
57140.27090392,57140.27087120732,6021.142621357387,107609,0.055324528366327286,5589.794630325868,893.3051060744069,6371.229692041516,6403.205423517222,6295.528488835067,6387.495449317907,27.001827239990234,57140.27087120732,0,0.026442449539899826,6387.495449317907
57140.29133742,57140.291302691956,6020.101048814826,107610,0.05043875053524971,5590.48367912867,893.3028677552426,6368.795104673229,6400.56103865797,6293.634626040637,6384.645253853833,27.002742767333984,57140.291302691956,0,0.025936586782336235,6384.645253853833
57140.31177112,57140.311734376584,6019.046291922705,107611,0.04438881576061249,5589.8599842981475,893.290296273768,6370.276198438231,6402.585578392858,6294.321179806593,6386.4157823926935,27.00365447998047,57140.311734376584,0,0.026183750480413437,6386.4157823926935
57140.33220472,57140.33216596122,6015.825402840152,107612,0.03715164214372635,5591.419176659995,893.2849025881475,6362.8423310413455,6395.027051259557,6288.17402832844,6379.009898839757,27.004566192626953,57140.33216596122,0,0.025535013526678085,6379.009898839757
57140.35263822,57140.352597445875,6016.413202019527,107613,0.03326229378581047,5594.558433711959,893.2839850103107,6359.99287747294,6391.536201230516,6286.722961922384,6375.7061134882415,27.005474090576172,57140.352597445875,0,0.025948338210582733,6375.7061134882415
57140.37307192,57140.37302913052,6019.028557906591,107614,0.031050702556967735,5596.808371299885,893.2824060798715,6363.595916079658,6395.583251065185,6289.996277054193,6379.290026715726,27.006380081176758,57140.37302913052,0,0.026106424629688263,6379.290026715726
57140.39350552,57140.393460715175,6015.888421739434,107615,0.025603368878364563,5596.1419993815025,893.2783365142601,6358.7419271807385,6390.136949800099,6285.796872619814,6374.649692841498,27.007286071777344,57140.393460715175,0,0.02839069999754429,6374.649692841498
57140.41393912,57140.413892299846,6015.425113945115,107616,0.02058141864836216,5598.506053394335,893.2728459986093,6357.138841251093,6388.148395587939,6284.426542903659,6372.654340921683,27.008188247680664,57140.413892299846,0,0.02778312936425209,6372.654340921683
57140.43437272,57140.43432388452,6018.5828177568565,107617,0.010862366296350956,5605.589025676953,893.2651599309693,6357.803107935526,6388.955639956207,6285.560675727186,6373.394285390579,27.009092330932617,57140.43432388452,0,0.02708042599260807,6373.394285390579
57140.45480632,57140.454755469196,6020.32667261696,107618,0.005962015129625797,5610.200585626844,893.2604629566625,6360.0137536266175,6391.572708048039,6287.028933906771,6375.876085513064,27.009994506835938,57140.454755469196,0,0.026291053742170334,6375.876085513064
57140.47523992,57140.47518705389,6018.663643371645,107619,0.002692941576242447,5610.189259286867,893.2593582366188,6356.7213044520195,6388.086251424891,6284.303471270923,6372.751945629625,27.010894775390625,57140.47518705389,0,0.026820294559001923,6372.751945629625
57140.49567352,57140.49561863859,6020.755321074139,107620,0.0024385496508330107,5612.427081751593,893.2591695231231,6358.712530815737,6389.83144343962,6286.467944679457,6374.377499461472,27.011796951293945,57140.49561863859,0,0.02650664746761322,6374.377499461472
57140.51610712,57140.51605022329,6020.709148218246,107621,-0.00035809603286907077,5613.572546677335,893.2541497647352,6357.962687417337,6388.703757446921,6285.93120767923,6373.543030428602,27.012699127197266,57140.51605022329,0,0.025368966162204742,6373.543030428602
57140.53654072,57140.536481808005,6020.927427263312,107622,-0.005959003232419491,5616.072701455116,893.2509095729678,6358.606850464921,6389.706555406296,6286.084353577092,6374.405545390133,27.01360321044922,57140.536481808005,0,0.026160184293985367,6374.405545390133
57140.556974420004,57140.55691349272,6021.566309782942,107623,-0.00792662799358368,5618.583188556502,893.250206409298,6357.094153378941,6388.039471924361,6285.242048330275,6373.020610244579,27.01450538635254,57140.55691349272,0,0.028508394956588745,6373.020610244579
57140.57740792,57140.57734497746,6020.3321944447425,107624,-0.009706131182610989,5618.351949471829,893.250856148775,6354.716264512912,6385.809018791402,6283.0147916273345,6370.391779200312,27.015411376953125,57140.57734497746,0,0.026263965293765068,6370.391779200312
57140.59784162,57140.597776662195,6020.189821956838,107625,-0.007474478799849749,5617.308473594652,893.2495244066491,6355.138596732924,6385.867515039688,6283.4273335880425,6370.5974010674745,27.01631736755371,57140.597776662195,0,0.026418372988700867,6370.5974010674745
57140.61827512,57140.61820814695,6019.860210349935,107626,-0.007076839450746775,5615.860954299047,893.2506441857385,6355.111322437435,6386.133674538343,6283.387540289155,6371.185627646728,27.017223358154297,57140.61820814695,0,0.025353385135531425,6371.185627646728
57140.63870872,57140.63863973171,6022.178067754183,107627,-0.0089119803160429,5619.016834128695,893.2502969493755,6357.779270503943,6389.143094527691,6285.575946322537,6373.608013970801,27.01813316345215,57140.63863973171,0,0.0251381266862154,6373.608013970801
57140.65914242,57140.65907141648,6023.163806137933,107628,-0.010619335807859898,5620.478146085361,893.2467136421033,6359.656693477917,6390.6104237216005,6287.298172998462,6375.225349956081,27.019044876098633,57140.65907141648,0,0.02590685896575451,6375.225349956081
57140.67957592,57140.67950290127,6025.19684175632,107629,-0.015552903525531292,5624.554299146019,893.2447211233078,6360.068267418745,6391.084951301944,6288.140759272053,6375.934955023533,27.01995849609375,57140.67950290127,0,0.025553248822689056,6375.934955023533
57140.70000952,57140.69993448605,6026.391838682818,107630,-0.022163962945342064,5629.346582919843,893.2391911908985,6359.4492871557095,6390.247465966326,6287.865469549297,6375.003649639793,27.0208740234375,57140.69993448605,0,0.026644714176654816,6375.003649639793
57140.72044322,57140.72036617085,6028.258833547856,107631,-0.027087528258562088,5633.864001930418,893.2352420506379,6360.365807779075,6391.080908204349,6288.674359710105,6375.841815859459,27.021793365478516,57140.72036617085,0,0.026569824665784836,6375.841815859459
57140.74087672,57140.74079765568,6030.278440635029,107632,-0.031085139140486717,5636.933920948133,893.2300955041723,6363.0502429021435,6393.903167960218,6290.913215014547,6378.591747785235,27.022716522216797,57140.74079765568,0,0.026341712102293968,6378.591747785235
57140.76131032,57140.761229240496,6029.966750183912,107633,-0.03294311463832855,5637.824622764104,893.2271031692344,6361.5185309926665,6391.483925894658,6290.004716074265,6376.690998958395,27.023639678955078,57140.761229240496,0,0.02742721140384674,6376.690998958395
57140.78174402,57140.78166092532,6030.930336081893,107634,-0.03529912978410721,5639.705156300204,893.2250347420782,6362.906522842006,6393.339318926486,6290.9506419178,6378.603052390732,27.024568557739258,57140.78166092532,0,0.027292460203170776,6378.603052390732
57140.80217752,57140.80209241018,6029.190075602173,107635,-0.039980076253414154,5640.716783070591,893.2201623596326,6361.48510286293,6392.5518371322105,6288.707602258806,6377.234462655022,27.025501251220703,57140.80209241018,0,0.02716022916138172,6377.234462655022
57140.82261112,57140.82252399504,6029.47258499833,107636,-0.042753469198942184,5642.645735541768,893.219241049059,6359.68312497254,6390.077390421079,6287.804811135592,6374.83437711366,27.02643585205078,57140.82252399504,0,0.027435481548309326,6374.83437711366
57140.84304482,57140.8429556799,6029.261471747313,107637,-0.046200815588235855,5644.129928349854,893.2158585120485,6357.844606263241,6387.673272594158,6286.487716625783,6372.78701725953,27.027374267578125,57140.8429556799,0,0.027032596990466118,6372.78701725953
57140.86347832,57140.8633871648,6028.417336669364,107638,-0.04692460969090462,5643.480974712144,893.2145667378095,6357.871294777075,6387.7771100218415,6286.126374626056,6372.945371738537,27.028318405151367,57140.8633871648,0,0.0272999107837677,6372.945371738537
57140.88391192,57140.88381874969,6029.699502376611,107639,-0.04562300071120262,5643.699024393226,893.216355478737,6360.264220231882,6390.5054702818015,6288.175931818205,6375.601665587146,27.029266357421875,57140.88381874969,0,0.027278535068035126,6375.601665587146
57140.90434562,57140.90425043459,6028.601018352636,107640,-0.040921781212091446,5640.733052269737,893.2219679381791,6359.142036859726,6389.8870738225,6287.110136870197,6374.565792162548,27.03021812438965,57140.90425043459,0,0.026648586615920067,6374.565792162548
57140.924779220004,57140.92468201952,6030.200144651504,107641,-0.04590289294719696,5644.318469605572,893.2167682214559,6359.230866332625,6389.108576030163,6287.938605816475,6374.270535369213,27.031173706054688,57140.92468201952,0,0.02674374356865883,6374.270535369213
57140.94521272,57140.94511350446,6031.694466105759,107642,-0.05582769215106964,5651.088640140908,893.2073640057419,6358.8943150706245,6388.631596102299,6287.557662529316,6373.956776150228,27.032133102416992,57140.94511350446,0,0.027470003813505173,6373.956776150228
57140.96564642,57140.9655451894,6032.556754872527,107643,-0.05672153830528259,5652.60157791317,893.2065702512612,6360.211455343132,6390.586679187949,6288.337339035682,6375.631640863772,27.033100128173828,57140.9655451894,0,0.027203936129808426,6375.631640863772
57140.98608002,57140.985976774355,6035.412215741106,107644,-0.06279350817203522,5658.155714778033,893.20221709924,6361.316401612085,6390.813051356834,6290.201178339463,6376.443707529792,27.034069061279297,57140.985976774355,0,0.02805902622640133,6376.443707529792
57141.00651362,57141.00640835934,nan,107645,nan,nan,nan,nan,nan,nan,nan,nan,57141.00640835934,1081376,nan,nan
57141.02694722,57141.02683994433,6026.5365603694045,107646,0.06505807489156723,5588.25848648446,893.3157318446514,6378.085952905464,6408.762921091488,6302.306870240407,6393.34221736906,27.03602409362793,57141.02683994433,0,0.011792007833719254,6393.34221736906
57141.04738082,57141.04727152933,6024.557931949122,107647,0.053072307258844376,5592.213759216287,893.3048337839961,6371.696479875162,6402.667610507138,6297.226172673716,6387.3942771541515,27.037010192871094,57141.04727152933,0,0.011946763843297958,6387.3942771541515
57141.06781442,57141.06770311436,6021.113879542051,107648,0.045999735593795776,5591.933679480864,893.2976956368232,6366.465515846407,6397.789202076336,6292.603190311003,6382.493998352783,27.038000106811523,57141.06770311436,0,0.01229554507881403,6382.493998352783
57141.08824802,57141.08813469939,6016.926925143352,107649,0.038908690214157104,5590.957420877661,893.2915757793039,6361.167815074576,6392.931147296329,6287.323812831677,6377.2260320424175,27.03899574279785,57141.08813469939,0,0.0123057272285223,6377.2260320424175
57141.10868162,57141.10856628444,6017.760948382243,107650,0.031107330694794655,5594.816379024416,893.2841952186055,6360.680504016424,6391.7919889978475,6287.471198118656,6376.153765328542,27.039997100830078,57141.10856628444,0,0.014125445857644081,6376.153765328542
57141.12911532,57141.1289979695,6016.024112401095,107651,0.0233259666711092,5594.826371546107,893.2764601387624,6357.923527867072,6388.953176950362,6285.431973505607,6373.624960209794,27.041004180908203,57141.1289979695,0,0.015529430471360683,6373.624960209794
57141.14954882,57141.14942945459,6018.246021540117,107652,0.012999249622225761,5602.913147597925,893.2694203205659,6356.977546476351,6388.152593050381,6284.894965846923,6372.446571046747,27.042016983032227,57141.14942945459,0,0.017277341336011887,6372.446571046747
57141.16998242,57141.169861039685,6017.685265021619,107653,0.008650155737996101,5603.906204193194,893.264388646849,6356.685994787986,6387.660047124769,6284.3806520621,6372.191053097078,27.04303550720215,57141.169861039685,0,0.017680253833532333,6372.191053097078
57141.19041612,57141.190292724794,6018.629055837289,107654,0.0007241134298965335,5608.450954085156,893.2583553566337,6355.550988923642,6386.301825411806,6283.827325162843,6371.057767047589,27.044057846069336,57141.190292724794,0,0.01895906776189804,6371.057767047589
57141.21084962,57141.21072420994,6019.521070242048,107655,-0.009212950244545937,5614.589526488889,893.2502459853197,6354.799434134503,6385.597787161771,6283.190435318147,6370.331445268288,27.045087814331055,57141.21072420994,0,0.020407680422067642,6370.331445268288
57141.23128322,57141.231155795074,6023.027663293826,107656,-0.019924787804484367,5623.665306756822,893.2421151522872,6356.664030880645,6387.58184660906,6284.883533714752,6372.272752348832,27.046123504638672,57141.231155795074,0,0.01899717189371586,6372.272752348832
57141.25171692,57141.251587480234,6024.843846456981,107657,-0.025991419330239296,5627.629069261318,893.2375427272385,6358.776455280301,6389.949503684742,6286.53767111528,6374.658097881798,27.047164916992188,57141.251587480234,0,0.01880975067615509,6374.658097881798
57141.27215042,57141.27201896543,6025.293451339379,107658,-0.03323780372738838,5631.821321752495,893.228504010807,6357.407671280629,6388.0943624771135,6285.634364423052,6373.075988978695,27.0482120513916,57141.27201896543,0,0.019738495349884033,6373.075988978695
57141.29258402,57141.292450550616,6026.946968081271,107659,-0.04311998188495636,5638.52340386457,893.2208586138557,6358.032036719656,6388.81395938883,6285.872530261046,6373.5760486498375,27.049264907836914,57141.292450550616,0,0.021925436332821846,6373.5760486498375
57141.31301772,57141.31288223583,6027.624137668221,107660,-0.05217316001653671,5644.122790287877,893.2122935486042,6356.074374193001,6386.329099802094,6284.413762036422,6371.4588240481935,27.050325393676758,57141.31288223583,0,0.023782528936862946,6371.4588240481935
57141.33345122,57141.33331372107,6025.894409374099,107661,-0.05711686238646507,5645.056606412161,893.2067963181494,6352.268178905501,6381.798172832042,6281.440910877773,6367.372021521513,27.051389694213867,57141.33331372107,0,0.024241453036665916,6367.372021521513
57141.35388482,57141.35374530632,6029.234430128926,107662,-0.06687892973423004,5653.406961006138,893.199400773864,6353.237029822747,6382.272536411798,6282.779041890379,6368.198955208488,27.052461624145508,57141.35374530632,0,0.024820929393172264,6368.198955208488
57141.37431852,57141.37417699158,6030.8780339616915,107663,-0.07498500496149063,5659.529264362864,893.1917023120745,6354.257537170018,6384.24372470181,6283.16408766677,6369.454814086912,27.053539276123047,57141.37417699158,0,0.025800518691539764,6369.454814086912
57141.39475202,57141.39460847688,6034.3079783908815,107664,-0.08350247144699097,5667.918340478114,893.1857302757536,6354.495025513636,6384.118784265658,6284.08992564033,6369.806194462804,27.054622650146484,57141.39460847688,0,0.026199232786893845,6369.806194462804
57141.41518572,57141.415040162174,6041.7699140475,107665,-0.09521056711673737,5681.2210443441545,893.178484587544,6359.255821521838,6388.930220947608,6289.114855436558,6374.657735391993,27.05571174621582,57141.415040162174,0,0.028355009853839874,6374.657735391993
57141.43561922,57141.43547164751,6044.960511615418,107666,-0.10470213741064072,5690.370002599557,893.1694750971453,6359.482848293575,6388.489136971884,6290.213708591069,6374.007502139069,27.056808471679688,57141.43547164751,0,0.028518222272396088,6374.007502139069
