EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V),Ang Sep (')
205956832,22 47 20.750,-16 08 46.91,0,7.341,112504,6387-1322-1,370-188557,22472071-1608464,,STAR,BV,368.560,1.300,-55.790,1.010,29.450,1.170,8.137,0.016,7.473,0.012,,,,,,,,,,,6.046,0.027,5.655,0.027,5.600,0.023,,,,,,,,,427.378
206538449,22 32 12.610,-04 03 45.75,0,7.853,111238,5236-999-1,430-119773,22321261-0403456,,STAR,BV,-2.910,1.200,-19.480,0.840,2.130,0.940,9.645,0.027,8.155,0.012,,,,,,,,,,,5.669,0.018,4.965,0.020,4.734,0.026,,,,,,,,,430.016
206056441,21 58 29.770,-13 15 07.82,0,7.282,108477,5808-601-1,384-155726,21582977-1315077,,STAR,BV,16.580,1.030,-6.660,0.550,2.990,0.760,8.572,0.018,7.478,0.011,,,,,,,,,,,5.588,0.024,5.106,0.040,4.914,0.018,,,,,,,,,432.717
206382490,22 50 31.089,-06 54 49.56,0,7.652,112796,5241-597-1,416-151009,22503109-0654492,,STAR,BV,-71.940,1.450,-106.620,0.670,0.870,0.910,8.779,0.018,7.814,0.012,,,,,,,,,,,5.871,0.023,5.269,0.026,5.147,0.021,,,,,,,,,433.412
206507784,22 12 43.868,-04 43 14.45,0,7.336,109647,5228-1664-1,427-123636,22124386-0443142,,STAR,gri,-45.040,0.880,-35.360,0.440,11.230,0.710,6.881,0.016,6.399,0.011,,,8.747,0.540,7.896,0.470,6.731,0.350,,,5.511,0.026,5.268,0.031,5.177,0.024,,,,,,,,,434.902
206341945,22 52 36.874,-07 34 46.55,0,3.403,112961,5813-1406-1,413-147294,,,STAR,BV,17.020,1.150,33.030,0.490,8.470,0.660,5.347,0.014,3.737,0.009,,,,,,,,,,,,,,,,,,,,,,,,,438.223
206406750,22 03 16.458,-06 31 20.67,0,5.379,108868,5230-1812-1,418-151792,,,STAR,BV,46.360,0.340,8.010,0.240,10.740,0.340,6.512,0.015,5.543,0.009,,,,,,,,,,,,,,,,,,,,,,,,,442.078
206531121,22 37 45.380,-04 13 40.99,0,4.820,111710,5236-1610-1,429-117849,,,STAR,BV,-69.230,0.280,-119.670,0.170,15.250,0.210,6.174,0.014,5.030,0.009,,,,,,,,,,,,,,,,,,,,,,,,,443.858
205956356,22 04 12.195,-16 09 46.03,0,7.822,,6377-1152-1,370-187221,22041220-1609460,,STAR,BV,-3.300,0.900,-6.500,0.900,,,9.375,0.027,8.073,0.014,,,,,,,,,,,5.980,0.020,5.369,0.018,5.226,0.023,,,,,,,,,446.643
205893338,22 21 24.099,-18 30 20.69,0,7.972,110379,6381-1457-1,358-208009,22212410-1830206,,STAR,gri,41.380,1.040,15.190,0.560,1.520,0.820,9.641,0.032,8.266,0.015,,,9.260,0.280,8.511,0.230,7.419,0.130,,,5.757,0.021,5.059,0.042,4.807,0.017,,,,,,,,,451.031
205898586,22 36 36.815,-18 16 17.17,0,7.693,111603,6389-478-1,359-205161,22363681-1816171,,STAR,BV,-4.490,0.750,-26.760,0.500,3.200,0.760,9.032,0.018,7.900,0.011,,,,,,,,,,,6.041,0.032,5.483,0.027,5.329,0.024,,,,,,,,,454.025
206278445,21 57 39.356,-08 33 51.55,0,6.939,108402,5802-1571-1,408-142623,21573935-0833515,,STAR,BV,9.980,0.680,4.570,0.450,4.630,0.590,6.740,0.015,6.799,0.011,,,,,,,,,,,6.837,0.024,6.905,0.044,6.803,0.021,,,,,,,,,454.779
206210848,21 56 24.895,-09 35 09.10,0,7.784,108298,5793-982-1,403-136266,,,STAR,BV,18.150,1.030,0.600,0.830,1.970,1.000,9.553,0.030,8.080,0.014,,,,,,,,,,,,,,,,,,,,,,,,,455.415
205973689,22 01 32.861,-15 36 43.28,0,6.841,108732,6376-1349-1,372-179064,22013286-1536432,,STAR,BV,39.420,1.080,-5.690,0.560,7.810,0.960,7.961,0.017,7.062,0.011,,,,,,,,,,,5.524,0.020,5.052,0.027,4.952,0.018,,,,,,,,,455.683
206475442,22 06 05.336,-05 21 28.91,0,7.441,109110,5230-369-1,424-131454,22060532-0521291,,STAR,BV,171.050,1.060,-46.250,0.610,28.450,0.990,8.258,0.018,7.578,0.012,,,,,,,,,,,6.326,0.020,6.003,0.040,5.884,0.017,,,,,,,,,460.159
206444894,22 03 31.360,-05 53 24.68,0,7.789,108898,5230-1275-1,421-140061,22033136-0553246,,STAR,BV,73.970,0.840,12.230,0.520,11.440,0.920,8.297,0.017,7.842,0.013,,,,,,,,,,,6.946,0.021,6.719,0.021,6.694,0.023,,,,,,,,,464.042
206529307,22 10 33.746,-04 16 00.68,0,6.948,109466,5228-1678-1,429-116951,,,STAR,gri,71.820,0.570,3.740,0.280,9.810,0.440,6.959,0.015,5.980,0.010,,,8.403,0.070,7.426,0.010,6.324,0.030,,,,,,,,,,,,,,,,,474.476
206364792,22 54 34.121,-07 12 16.66,0,5.934,113127,5241-1657-1,414-142976,,,STAR,BV,-16.110,0.840,-35.700,0.400,4.850,0.440,7.467,0.015,6.182,0.010,,,,,,,,,,,,,,,,,,,,,,,,,474.614
205905081,22 10 05.675,-17 59 37.14,0,7.900,,6380-448-1,361-204412,22100567-1759372,,STAR,BV,5.800,1.400,-12.600,1.400,,,9.599,0.034,8.182,0.015,,,,,,,,,,,5.797,0.020,5.108,0.018,4.890,0.018,,,,,,,,,478.559
205931649,22 48 53.864,-16 59 42.98,0,7.564,112651,6387-1196-1,366-186341,,,STAR,BV,-1.780,1.090,-0.070,0.670,0.760,0.930,9.473,0.028,7.891,0.013,,,,,,,,,,,,,,,,,,,,,,,,,479.418
205909277,22 08 15.336,-17 50 09.76,0,7.752,109271,6380-1296-1,361-204350,22081531-1750096,,STAR,BV,165.170,1.010,-106.650,0.520,16.870,0.810,8.387,0.018,7.840,0.013,,,,,,,,,,,6.837,0.029,6.567,0.034,6.513,0.020,,,,,,,,,484.639
205989806,21 57 47.444,-15 07 24.01,0,7.490,108414,6376-1437-1,375-180908,21574744-1507240,,STAR,BV,11.710,0.790,-26.670,0.380,8.600,0.740,7.489,0.016,7.404,0.011,,,,,,,,,,,7.187,0.021,7.164,0.046,7.113,0.026,,,,,,,,,485.969
206557736,22 39 15.576,-03 36 26.86,0,7.759,111840,5236-1069-1,432-116580,22391556-0336270,,STAR,BV,14.290,1.260,-27.000,0.630,5.830,0.770,9.305,0.025,8.009,0.013,,,9.976,0.030,,,,,,,5.894,0.020,5.253,0.026,5.082,0.017,,,,,,,,,486.817
206170352,21 53 36.035,-10 18 41.83,0,6.729,108058,5793-1080-1,399-131800,21533603-1018419,,STAR,BV,14.640,0.840,-1.150,0.470,2.650,0.830,6.449,0.015,6.566,0.010,,,,,,,,,,,6.767,0.020,6.839,0.026,6.832,0.024,,,,,,,,,489.535
205916608,22 47 25.176,-17 33 02.73,0,6.752,112512,6390-961-1,363-200340,22472516-1733026,,STAR,BV,106.940,0.530,-0.950,0.320,22.170,0.420,7.271,0.015,6.808,0.010,,,,,,,,,,,5.883,0.024,5.610,0.024,5.567,0.021,,,,,,,,,490.774
205994260,22 56 30.123,-14 59 22.47,0,7.760,113292,5819-275-1,376-178924,22563011-1459225,,STAR,BV,-16.550,1.060,-10.800,0.720,1.730,1.100,9.261,0.023,8.001,0.013,,,,,,,,,,,5.737,0.020,5.057,0.059,4.862,0.017,,,,,,,,,494.579
206545846,22 10 21.108,-03 53 38.71,0,7.268,109442,5228-1680-1,431-117117,22102110-0353387,,STAR,gri,16.120,0.500,-44.800,0.350,6.750,0.450,6.267,0.015,6.282,0.010,,,8.314,0.030,7.611,0.040,6.820,0.040,,,6.234,0.024,6.314,0.059,6.211,0.016,,,,,,,,,495.487
206581398,22 31 18.420,-02 54 40.58,0,5.941,111171,5236-1609-1,436-118479,,,STAR,BV,-8.520,0.530,-36.400,0.340,8.340,0.440,7.241,0.016,6.139,0.010,,,,,,,,,,,,,,,,,,,,,,,,,495.961
206159225,21 53 00.967,-10 33 45.37,0,6.716,108018,5793-1196-1,398-135375,,,STAR,BV,34.900,0.610,-40.540,0.330,5.450,0.600,7.890,0.017,6.888,0.011,,,,,,,,,,,,,,,,,,,,,,,,,496.708
205967110,22 54 39.013,-15 49 14.98,0,3.338,113136,6387-1382-1,371-185633,,,STAR,BV,-42.600,1.990,-27.890,1.380,20.310,1.760,3.322,0.014,3.247,0.009,,,,,,,,,,,,,,,,,,,,,,,,,496.924
206063118,22 59 35.673,-13 04 15.23,0,5.805,113531,5826-1190-1,385-160642,,,STAR,BV,-7.280,0.580,-2.060,0.390,3.670,0.500,7.567,0.016,6.100,0.010,,,,,,,,,,,,,,,,,,,,,,,,,497.319
205932550,22 02 26.494,-16 57 51.86,0,7.030,,,366-184900,,,STAR,BV,5.900,1.000,-1.100,1.000,,,8.309,0.990,7.224,0.990,,,,,,,,,,,,,,,,,,,,,,,,,498.037
205932534,22 02 26.249,-16 57 53.41,0,7.208,108797,6376-1658-1,,,,STAR,BV,6.260,2.750,-0.510,1.450,3.700,1.990,7.238,0.016,7.130,0.012,,,,,,,,,,,,,,,,,,,,,,,,,498.097
206501973,22 04 35.007,-04 50 24.19,0,7.739,108972,5227-1270-1,426-131370,22043500-0450243,,STAR,BV,6.670,0.970,-0.390,0.550,4.160,0.880,8.046,0.016,7.737,0.012,,,,,,,,,,,7.105,0.029,7.038,0.040,6.929,0.024,,,,,,,,,498.371
206559771,22 40 47.956,-03 33 15.28,0,6.264,111965,5237-1607-1,433-121036,22404796-0333154,,STAR,BV,-7.520,1.210,-45.250,0.620,28.930,0.770,6.839,0.015,6.335,0.010,,,,,,,,,,,5.369,0.027,5.116,0.029,4.967,0.027,,,,,,,,,498.971
206514887,22 48 30.696,-04 34 31.89,0,7.895,112617,5237-1279-1,428-124672,22483069-0434318,,STAR,BV,16.120,1.230,-6.030,0.670,3.450,0.900,8.992,0.019,8.051,0.013,,,,,,,,,,,6.338,0.024,5.872,0.042,5.743,0.024,,,,,,,,,508.325
206045138,21 53 17.771,-13 33 06.37,0,5.054,108036,5801-1017-1,383-162889,,,STAR,BV,311.220,0.790,13.460,0.390,37.570,0.670,5.445,0.014,5.075,0.009,,,,,,,,,,,,,,,,,,,,,,,,,510.593
206562857,22 42 06.604,-03 28 24.34,0,7.265,112079,5237-1606-1,433-121092,22420659-0328242,,STAR,BV,24.970,0.680,-12.680,0.480,8.050,0.580,7.193,0.015,7.159,0.011,,,,,,,,,,,7.101,0.021,7.165,0.040,7.108,0.020,,,,,,,,,511.823
205952985,22 54 45.471,-16 16 19.04,0,5.338,113148,6387-1383-1,369-185637,,,STAR,BV,-219.730,0.750,-87.780,0.490,24.280,0.560,6.635,0.015,5.536,0.009,,,,,,,,,,,,,,,,,,,,,,,,,513.763
205893070,22 08 58.991,-18 31 10.53,0,5.974,109332,6380-1740-1,358-207584,22085899-1831104,,STAR,BV,0.300,0.410,-7.730,0.260,1.400,0.380,5.629,0.014,5.793,0.010,,,,,,,,,,,6.128,0.023,6.222,0.042,6.237,0.017,,,,,,,,,513.780
206378440,21 56 13.824,-06 58 47.99,0,7.764,108280,5223-1142-1,416-149158,21561383-0658478,,STAR,BV,16.720,1.500,0.600,0.940,3.290,1.390,7.597,0.016,7.632,0.012,,,,,,,,,,,7.544,0.018,7.585,0.047,7.549,0.027,,,,,,,,,513.931
206221520,21 52 29.686,-09 25 04.53,0,7.158,107974,5793-1016-1,403-136119,21522967-0925045,,STAR,BV,5.350,0.560,-34.310,0.340,20.170,0.580,7.634,0.016,7.202,0.011,,,,,,,,,,,6.394,0.021,6.165,0.038,6.110,0.020,,,,,,,,,514.235
206257290,23 00 19.949,-08 52 49.91,0,6.769,113583,5820-611-1,406-140883,23001994-0852498,,STAR,BV,27.100,1.030,-26.610,0.500,10.320,0.710,7.224,0.015,6.807,0.010,,,,,,,,,,,5.964,0.021,5.773,0.031,5.684,0.023,,,,,,,,,514.831
206212915,23 01 07.860,-09 33 14.10,0,7.629,113658,5820-922-1,403-138398,23010786-0933141,,STAR,BV,-24.680,1.090,-90.420,1.080,8.760,1.060,8.770,0.017,7.855,0.011,,,,,,,,,,,6.274,0.024,5.827,0.021,5.718,0.020,,,,,,,,,516.993
206577841,22 38 56.500,-03 01 33.09,0,7.897,111818,5236-1180-1,435-119590,22385648-0301330,,STAR,BV,-0.020,1.100,-13.490,0.660,5.200,0.850,9.079,0.021,8.070,0.013,,,9.855,0.030,,,,,,,6.322,0.023,5.805,0.044,5.687,0.023,,,,,,,,,517.549
206531077,22 47 50.177,-04 13 44.57,0,7.105,112559,5237-1609-1,429-118131,22475013-0413437,,STAR,BV,-212.410,1.090,-317.430,0.790,31.220,0.920,7.858,0.017,7.225,0.012,,,,,,,,,,,5.486,0.021,5.123,0.029,5.098,0.017,,,,,,,,,518.416
205909874,22 04 11.110,-17 48 44.56,0,7.964,108936,6380-536-1,361-204214,22041110-1748446,,STAR,BV,38.960,0.880,24.860,0.410,3.840,0.720,9.225,0.022,8.154,0.014,,,,,,,,,,,6.316,0.020,5.803,0.038,5.669,0.023,,,,,,,,,518.454
205898228,22 46 30.822,-18 17 11.32,0,7.493,112438,6390-757-1,359-205428,22463082-1817112,,STAR,BV,3.960,0.900,4.530,0.500,4.890,0.840,8.601,0.018,7.711,0.012,,,,,,,,,,,6.188,0.030,5.688,0.031,5.597,0.021,,,,,,,,,518.588
205880068,22 14 20.489,-19 14 56.20,0,7.029,109794,6381-1326-1,354-192303,22142048-1914560,,STAR,BV,19.230,0.840,-50.900,0.400,13.620,0.670,7.552,0.016,7.086,0.011,,,,,,,,,,,6.218,0.019,5.985,0.024,5.966,0.020,,,,,,,,,520.576
205886967,22 43 35.233,-18 49 49.36,0,4.402,112211,6389-1377-1,356-202162,,,STAR,BV,-31.730,0.320,-28.540,0.200,7.530,0.260,6.042,0.015,4.672,0.009,,,,,,,,,,,,,,,,,,,,,,,,,524.753
205985406,21 55 00.281,-15 15 29.13,0,6.838,108176,6376-537-1,374-177381,,,STAR,BV,-16.960,0.890,-33.590,0.400,3.220,0.800,8.335,0.018,7.078,0.011,,,,,,,,,,,,,,,,,,,,,,,,,525.339
206184191,21 51 05.639,-10 02 16.90,0,7.330,107857,5793-626-1,400-135836,21510562-1002169,,STAR,BV,62.230,0.780,10.000,0.470,13.890,0.760,8.298,0.017,7.509,0.012,,,,,,,,,,,5.960,0.020,5.482,0.024,5.407,0.017,,,,,,,,,528.269
206560665,22 08 11.903,-03 31 52.77,0,7.733,109265,5227-352-1,433-119869,22081190-0331527,,STAR,BV,16.550,0.680,1.650,0.350,2.120,0.620,7.837,0.016,7.675,0.013,,,,,,,,,,,7.384,0.024,7.418,0.031,7.403,0.018,,,,,,,,,530.456
206456812,22 55 21.210,-05 41 22.83,0,6.853,113192,5241-1357-1,422-136991,,,STAR,BV,-4.010,0.710,-5.840,0.450,1.760,0.620,8.809,0.019,7.189,0.010,,,,,,,,,,,,,,,,,,,,,,,,,535.146
250984904,21 49 41.019,-12 43 22.31,0,6.332,107750,5796-1290-1,387-144175,21494100-1243222,,STAR,BV,-8.060,0.440,21.110,0.190,7.230,0.380,6.522,0.015,6.298,0.010,,,,,,,,,,,5.894,0.021,5.853,0.024,5.794,0.024,,,,,,,,,551.382
246201676,22 55 10.962,-04 59 16.45,0,5.549,113184,5238-1509-1,426-132978,,,STAR,BV,29.880,1.310,-10.780,0.540,11.990,0.650,6.685,0.015,5.774,0.009,,,,,,,,,,,,,,,,,,,,,,,,,560.003
246103672,23 01 23.641,-07 03 40.15,0,5.920,113674,5248-1455-1,415-146123,,,STAR,BV,-16.180,0.750,-7.970,0.420,6.590,0.560,7.678,0.018,6.215,0.010,,,,,,,,,,,,,,,,,,,,,,,,,568.479
246108176,23 01 45.884,-06 57 37.52,0,7.521,113709,5248-1384-1,416-151349,23014588-0657375,,STAR,BV,11.170,1.060,-16.440,0.660,4.080,0.820,8.686,0.020,7.691,0.013,,,,,,,,,,,5.977,0.021,5.461,0.024,5.332,0.021,,,,,,,,,576.089
245964245,23 05 53.505,-10 26 16.42,0,7.297,114056,5823-373-1,398-137717,23055349-1026163,,STAR,BV,-16.370,0.980,-16.340,0.770,3.810,0.820,7.598,0.016,7.293,0.012,,,,,,,,,,,6.594,0.019,6.460,0.018,6.429,0.018,,,,,,,,,579.417
250832879,21 50 13.471,-14 57 00.97,0,7.512,,,,21501347-1457009,,STAR,J,-2.800,1.400,-7.400,1.100,,,,,,,,,,,,,,,,,5.812,0.020,4.965,0.018,4.563,0.023,,,,,,,,,580.394
251051703,21 46 42.092,-11 41 52.24,0,6.946,107527,5796-1289-1,392-127245,21464209-1141520,,STAR,BV,34.450,0.580,-131.220,0.300,15.900,0.550,7.432,0.016,6.993,0.011,,,,,,,,,,,6.152,0.020,5.979,0.023,5.928,0.016,,,,,,,,,588.652
251072210,21 46 32.097,-11 21 57.44,0,5.689,107517,5796-1288-1,394-125971,21463210-1121575,,STAR,BV,28.920,0.320,-9.660,0.150,11.580,0.300,5.560,0.014,5.567,0.009,,,,,,,,,,,5.559,0.020,5.590,0.044,5.568,0.023,,,,,,,,,590.561
246210535,22 57 17.195,-04 48 36.34,0,6.152,113345,5238-1235-1,426-133039,,,STAR,BV,-19.090,0.840,-1.510,0.450,8.400,0.540,7.272,0.015,6.313,0.010,,,,,,,,,,,,,,,,,,,,,,,,,590.794
245995301,23 06 17.221,-09 36 22.10,0,6.942,114079,5820-881-1,402-130416,,,STAR,BV,96.980,0.990,-62.140,0.570,5.790,0.690,8.208,0.018,7.134,0.011,,,,,,,,,,,,,,,,,,,,,,,,,591.469
246238300,22 55 25.854,-04 16 15.65,0,7.594,,,,22552585-0416156,,STAR,J,4.900,2.000,-7.300,1.200,,,,,,,,,,,,,,,,,5.894,0.026,5.044,0.053,4.636,0.016,,,,,,,,,591.937
250619364,21 56 46.008,-17 53 49.42,0,6.843,108327,6379-96-1,361-203959,21564600-1753494,,STAR,BV,16.560,0.690,-1.480,0.370,5.320,0.480,6.821,0.015,6.751,0.010,,,,,,,,,,,6.572,0.023,6.570,0.026,6.538,0.020,,,,,,,,,595.550
246126076,23 02 32.557,-06 34 26.44,0,5.854,113781,5248-1392-1,418-153808,,,STAR,BV,-5.750,0.960,-34.020,0.550,2.240,0.620,7.730,0.018,6.174,0.010,,,,,,,,,,,,,,,,,,,,,,,,,596.917
250993189,21 46 18.034,-12 35 55.15,0,7.377,107491,5796-1246-1,388-145247,21461803-1235550,,STAR,BV,27.080,0.700,-23.830,0.430,5.180,0.690,8.545,0.020,7.548,0.013,,,,,,,,,,,5.799,0.023,5.317,0.042,5.117,0.023,,,,,,,,,599.278
